0.248,0.325,0.352,0.227,0.235,0.221,0.253,0.283,0.082,0.139,0.335,0.259,0.121,0.064,0.000,0.113,0.129,0.079,0.217,0.407,0.312,0.319,0.266,0.320,0.094,0.216,0.208
0.380,0.635,0.532,0.194,0.182,0.073,0.208,0.358,0.147,0.144,0.324,0.381,0.112,0.166,0.113,0.000,0.177,0.150,0.320,0.399,0.335,0.159,0.201,0.395,0.140,0.365,0.244
0.382,0.295,0.367,0.105,0.164,0.082,0.099,0.259,0.111,0.115,0.215,0.171,0.262,0.270,0.129,0.177,0.000,0.171,0.501,0.300,0.348,0.583,0.369,0.452,0.296,0.183,0.187
0.285,0.461,0.430,0.119,0.181,0.086,0.121,0.249,0.154,0.130,0.271,0.299,0.175,0.140,0.079,0.150,0.171,0.000,0.103,0.677,0.285,0.545,0.282,0.382,0.192,0.129,0.213
0.578,0.742,0.585,0.359,0.235,0.096,0.154,0.398,0.117,0.229,0.418,0.342,0.228,0.200,0.217,0.320,0.501,0.103,0.000,0.247,0.793,0.307,0.180,0.305,0.523,0.645,0.240
0.404,0.476,0.307,0.250,0.252,0.237,0.334,0.586,0.201,0.236,0.168,0.199,0.231,0.173,0.407,0.399,0.300,0.677,0.247,0.000,0.091,1.465,0.837,0.997,2.016,1.297,1.077
0.288,0.402,0.291,0.275,0.250,0.212,0.179,0.400,0.209,0.287,0.313,0.312,0.256,0.259,0.312,0.335,0.348,0.285,0.793,0.091,0.000,0.166,0.324,0.493,1.056,0.775,0.446
0.274,0.566,0.440,0.165,0.174,0.345,0.375,0.482,0.234,0.100,0.179,0.280,0.224,0.317,0.319,0.159,0.583,0.545,0.307,1.465,0.166,0.000,0.249,0.632,0.959,0.954,0.240
0.414,0.642,0.477,0.228,0.208,0.230,0.207,0.395,0.190,0.172,0.253,0.277,0.259,0.224,0.266,0.201,0.369,0.282,0.180,0.837,0.324,0.249,0.000,0.233,1.624,1.050,0.452
0.377,0.332,0.269,0.336,0.280,0.386,0.287,0.366,0.335,0.199,0.224,0.332,0.350,0.320,0.320,0.395,0.452,0.382,0.305,0.997,0.493,0.632,0.233,0.000,0.129,1.798,0.766
0.317,0.393,0.381,0.245,0.257,0.478,0.399,0.386,0.321,0.292,0.426,0.428,0.345,0.313,0.094,0.140,0.296,0.192,0.523,2.016,1.056,0.959,1.624,0.129,0.000,0.215,1.203
0.960,0.991,0.827,0.463,0.276,0.261,0.250,0.314,0.274,0.372,0.433,0.328,0.307,0.257,0.216,0.365,0.183,0.129,0.645,1.297,0.775,0.954,1.050,1.798,0.215,0.000,0.387
0.374,0.645,0.459,0.210,0.186,0.247,0.150,0.328,0.269,0.162,0.196,0.322,0.245,0.195,0.208,0.244,0.187,0.213,0.240,1.077,0.446,0.240,0.452,0.766,1.203,0.387,0.000
