0.820,0.578,0.293,0.379,0.588,0.414,0.458,0.590,0.870,0.611,0.222,0.000,0.361,0.726,0.354,0.839,0.443,0.234,0.340,0.304,0.859,0.400,0.466,0.427,0.376,0.570,0.559,0.518
1.042,0.778,0.681,0.529,0.561,0.471,0.608,0.969,1.260,0.899,0.664,0.361,0.000,0.131,1.480,0.544,0.492,0.331,0.572,0.268,1.054,0.572,0.579,0.390,0.574,0.752,0.892,0.769
0.563,0.434,0.263,0.424,0.719,0.289,0.527,0.630,0.689,0.615,0.460,0.726,0.131,0.000,0.195,0.873,0.619,0.294,0.194,0.233,0.817,0.336,0.493,0.296,0.384,0.534,0.517,0.425
0.795,0.634,0.651,0.715,0.750,0.641,0.440,0.613,0.657,0.466,0.733,0.354,1.480,0.195,0.000,0.321,0.836,0.552,0.707,0.521,0.817,0.472,0.159,0.584,0.740,0.516,0.469,0.391
0.574,0.452,0.810,0.940,0.948,0.743,0.604,0.454,0.676,0.389,0.696,0.839,0.544,0.873,0.321,0.000,0.272,0.998,0.914,0.610,0.582,0.729,0.493,0.446,0.609,0.688,0.663,0.786
0.637,0.395,0.271,0.419,0.572,0.289,0.545,0.591,0.774,0.450,0.251,0.443,0.492,0.619,0.836,0.272,0.000,0.235,0.737,0.336,0.812,0.350,0.238,0.514,0.480,0.482,0.497,0.263
0.678,0.438,0.329,0.436,0.678,0.374,0.553,0.611,0.583,0.480,0.280,0.234,0.331,0.294,0.552,0.998,0.235,0.000,0.200,0.271,0.674,0.741,0.336,0.214,0.230,0.458,0.268,0.579
0.701,0.458,0.412,0.343,0.623,0.276,0.713,0.814,0.989,0.674,0.306,0.340,0.572,0.194,0.707,0.914,0.737,0.200,0.000,0.359,1.294,1.382,0.774,0.527,0.827,0.650,0.531,0.747
0.634,0.430,0.482,0.595,0.838,0.556,0.646,0.605,0.743,0.604,0.343,0.304,0.268,0.233,0.521,0.610,0.336,0.271,0.359,0.000,0.366,1.335,0.309,1.009,0.505,0.449,0.482,0.842
1.155,1.011,1.085,1.113,1.152,0.824,1.119,1.300,1.399,1.234,0.887,0.859,1.054,0.817,0.817,0.582,0.812,0.674,1.294,0.366,0.000,0.267,0.696,0.846,0.823,0.435,0.779,1.460
0.526,0.404,0.425,0.475,0.532,0.334,0.557,0.610,0.750,0.587,0.428,0.400,0.572,0.336,0.472,0.729,0.350,0.741,1.382,1.335,0.267,0.000,0.296,1.266,0.930,0.616,0.488,0.873
0.797,0.685,0.679,0.720,0.801,0.412,0.727,0.825,0.873,0.671,0.536,0.466,0.579,0.493,0.159,0.493,0.238,0.336,0.774,0.309,0.696,0.296,0.000,0.254,0.723,0.387,0.456,0.699
0.795,0.664,0.722,0.796,0.997,0.647,0.819,0.762,0.775,0.618,0.463,0.427,0.390,0.296,0.584,0.446,0.514,0.214,0.527,1.009,0.846,1.266,0.254,0.000,0.258,0.900,0.982,1.436
0.995,0.836,0.739,0.765,1.029,0.732,1.042,0.960,1.027,0.763,0.600,0.376,0.574,0.384,0.740,0.609,0.480,0.230,0.827,0.505,0.823,0.930,0.723,0.258,0.000,0.185,1.305,2.301
0.990,0.828,0.840,0.848,0.992,0.781,0.985,0.944,1.050,0.895,0.705,0.570,0.752,0.534,0.516,0.688,0.482,0.458,0.650,0.449,0.435,0.616,0.387,0.900,0.185,0.000,0.291,1.235
0.960,0.849,1.008,0.921,0.862,0.731,1.025,0.982,1.353,0.957,0.691,0.559,0.892,0.517,0.469,0.663,0.497,0.268,0.531,0.482,0.779,0.488,0.456,0.982,1.305,0.291,0.000,0.281
0.746,0.356,0.766,0.701,0.910,0.798,0.836,0.600,1.155,0.692,0.548,0.518,0.769,0.425,0.391,0.786,0.263,0.579,0.747,0.842,1.460,0.873,0.699,1.436,2.301,1.235,0.281,0.000
