0.262,0.320,0.528,0.482,0.493,0.295,0.961,1.114,1.018,0.198,0.000,0.289,1.705,0.626,0.868,0.783,0.312,0.525,0.503,0.467,0.373,0.560,0.740,0.500,0.854,0.961,0.669,0.866,0.640,1.003,0.888,0.483,0.545,0.606,0.544,0.764,0.755
0.447,0.396,0.548,0.567,0.362,0.389,0.492,0.540,0.413,0.831,0.289,0.000,0.295,0.475,0.611,0.742,0.322,0.519,0.726,0.560,0.193,0.578,0.685,0.377,0.608,0.747,0.505,0.685,0.355,0.643,0.633,0.401,0.552,0.685,0.420,0.554,0.499
0.746,0.678,0.850,0.814,0.708,0.515,0.756,0.585,0.722,0.927,1.705,0.295,0.000,0.219,1.220,1.147,0.678,0.398,0.526,0.607,0.331,0.857,1.183,0.639,0.638,1.111,0.895,0.848,0.469,0.719,0.665,0.599,0.894,1.017,0.740,0.820,0.732
0.571,0.426,0.442,0.417,0.319,0.549,0.322,0.598,0.398,0.492,0.626,0.475,0.219,0.000,0.163,1.203,0.389,0.370,0.751,0.504,0.150,0.581,0.578,0.228,0.452,0.643,0.392,0.502,0.251,0.535,0.527,0.333,0.514,0.707,0.472,0.517,0.419
0.837,0.713,0.603,0.749,0.669,0.603,0.558,0.689,0.418,0.678,0.868,0.611,1.220,0.163,0.000,0.242,1.368,0.601,0.876,0.481,0.618,0.486,0.427,0.529,0.676,0.762,0.416,0.719,0.588,0.921,0.788,0.741,1.060,1.236,1.018,1.169,1.160
0.467,0.386,0.339,0.416,0.441,0.624,0.717,0.816,0.468,0.470,0.783,0.742,1.147,1.203,0.242,0.000,0.156,0.995,1.479,0.940,0.304,0.600,0.361,0.320,0.581,0.899,0.467,0.475,0.272,0.436,0.515,0.373,0.589,0.774,0.746,0.772,0.946
0.593,0.447,0.456,0.437,0.385,0.499,0.469,0.438,0.385,0.287,0.312,0.322,0.678,0.389,1.368,0.156,0.000,0.180,1.588,0.524,0.468,0.389,0.634,0.334,0.441,0.662,0.368,0.534,0.255,0.504,0.520,0.314,0.362,0.502,0.176,0.427,0.433
0.778,0.556,0.567,0.551,0.510,0.590,0.490,0.744,0.516,0.375,0.525,0.519,0.398,0.370,0.601,0.995,0.180,0.000,0.237,0.985,0.305,0.780,0.629,0.431,0.432,0.703,0.405,0.617,0.294,0.304,0.410,0.413,0.701,0.866,0.592,0.854,0.655
0.873,0.709,0.856,0.811,0.834,0.558,0.449,0.776,0.507,0.769,0.503,0.726,0.526,0.751,0.876,1.479,1.588,0.237,0.000,0.475,0.835,1.635,1.500,0.746,0.843,1.414,0.932,0.892,0.878,1.021,0.896,1.036,1.648,1.810,2.135,2.461,2.362
0.854,0.648,0.782,0.616,0.629,0.628,0.451,0.708,0.471,0.424,0.467,0.560,0.607,0.504,0.481,0.940,0.524,0.985,0.475,0.000,0.467,1.545,1.330,0.521,0.464,0.798,0.687,0.685,0.509,0.575,0.382,0.419,0.786,0.882,0.766,1.072,0.642
0.475,0.343,0.232,0.216,0.303,0.437,0.361,0.468,0.340,0.155,0.373,0.193,0.331,0.150,0.618,0.304,0.468,0.305,0.835,0.467,0.000,0.287,0.521,0.349,0.640,0.667,0.337,0.468,0.338,0.521,0.576,0.346,0.536,0.512,0.284,0.415,0.472
0.596,0.438,0.378,0.297,0.529,0.565,0.412,0.899,0.523,0.318,0.560,0.578,0.857,0.581,0.486,0.600,0.389,0.780,1.635,1.545,0.287,0.000,0.350,0.306,0.452,0.603,0.478,0.494,0.656,0.713,0.704,0.505,0.593,0.632,1.153,0.871,1.597
0.440,0.414,0.451,0.437,0.566,0.706,0.451,0.978,0.603,0.523,0.740,0.685,1.183,0.578,0.427,0.361,0.634,0.629,1.500,1.330,0.521,0.350,0.000,0.309,1.056,1.057,0.660,0.572,0.846,0.851,0.629,0.741,0.827,1.005,1.422,1.205,1.832
0.424,0.308,0.337,0.236,0.409,0.474,0.272,0.577,0.364,0.376,0.500,0.377,0.639,0.228,0.529,0.320,0.334,0.431,0.746,0.521,0.349,0.306,0.309,0.000,0.377,0.366,0.412,0.500,0.469,0.595,0.441,0.365,0.374,0.414,0.598,0.500,0.860
0.605,0.460,0.438,0.399,0.560,0.644,0.578,0.922,0.531,0.527,0.854,0.608,0.638,0.452,0.676,0.581,0.441,0.432,0.843,0.464,0.640,0.452,1.056,0.377,0.000,0.231,0.871,0.367,0.513,0.485,0.616,0.593,0.403,0.551,0.792,0.961,1.087
0.622,0.457,0.583,0.516,0.742,0.668,0.708,1.018,0.512,0.770,0.961,0.747,1.111,0.643,0.762,0.899,0.662,0.703,1.414,0.798,0.667,0.603,1.057,0.366,0.231,0.000,0.207,0.611,0.327,0.688,0.806,0.843,0.667,0.865,0.682,0.545,0.741
0.593,0.459,0.481,0.271,0.466,0.561,0.510,0.925,0.438,0.382,0.669,0.505,0.895,0.392,0.416,0.467,0.368,0.405,0.932,0.687,0.337,0.478,0.660,0.412,0.871,0.207,0.000,0.230,0.801,1.265,1.092,0.797,0.519,0.473,0.419,0.721,0.888
0.517,0.481,0.548,0.502,0.586,0.789,0.594,0.884,0.654,0.611,0.866,0.685,0.848,0.502,0.719,0.475,0.534,0.617,0.892,0.685,0.468,0.494,0.572,0.500,0.367,0.611,0.230,0.000,0.182,1.291,0.614,0.639,0.545,0.660,0.519,0.572,0.642
0.386,0.353,0.354,0.372,0.351,0.561,0.476,0.659,0.449,0.415,0.640,0.355,0.469,0.251,0.588,0.272,0.255,0.294,0.878,0.509,0.338,0.656,0.846,0.469,0.513,0.327,0.801,0.182,0.000,0.275,0.483,0.427,0.552,0.498,0.396,0.535,0.596
0.737,0.650,0.699,0.743,0.790,0.833,0.762,0.759,0.773,0.852,1.003,0.643,0.719,0.535,0.921,0.436,0.504,0.304,1.021,0.575,0.521,0.713,0.851,0.595,0.485,0.688,1.265,1.291,0.275,0.000,0.228,1.420,1.773,1.428,0.593,0.855,0.804
0.730,0.627,0.646,0.659,0.693,0.834,0.694,0.809,0.729,0.763,0.888,0.633,0.665,0.527,0.788,0.515,0.520,0.410,0.896,0.382,0.576,0.704,0.629,0.441,0.616,0.806,1.092,0.614,0.483,0.228,0.000,0.246,1.146,1.001,0.796,0.814,0.701
0.451,0.280,0.352,0.496,0.389,0.519,0.471,0.604,0.432,0.415,0.483,0.401,0.599,0.333,0.741,0.373,0.314,0.413,1.036,0.419,0.346,0.505,0.741,0.365,0.593,0.843,0.797,0.639,0.427,1.420,0.246,0.000,0.156,0.714,0.352,0.390,0.354
0.499,0.317,0.392,0.511,0.432,0.528,0.712,0.686,0.407,0.421,0.545,0.552,0.894,0.514,1.060,0.589,0.362,0.701,1.648,0.786,0.536,0.593,0.827,0.374,0.403,0.667,0.519,0.545,0.552,1.773,1.146,0.156,0.000,0.329,0.407,0.527,0.431
0.627,0.532,0.602,0.721,0.626,0.483,0.840,0.887,0.627,0.639,0.606,0.685,1.017,0.707,1.236,0.774,0.502,0.866,1.810,0.882,0.512,0.632,1.005,0.414,0.551,0.865,0.473,0.660,0.498,1.428,1.001,0.714,0.329,0.000,0.335,0.769,0.461
0.524,0.341,0.431,0.694,0.568,0.463,0.730,0.681,0.422,0.513,0.544,0.420,0.740,0.472,1.018,0.746,0.176,0.592,2.135,0.766,0.284,1.153,1.422,0.598,0.792,0.682,0.419,0.519,0.396,0.593,0.796,0.352,0.407,0.335,0.000,0.275,0.268
0.433,0.365,0.514,0.655,0.647,0.505,0.645,0.563,0.461,0.592,0.764,0.554,0.820,0.517,1.169,0.772,0.427,0.854,2.461,1.072,0.415,0.871,1.205,0.500,0.961,0.545,0.721,0.572,0.535,0.855,0.814,0.390,0.527,0.769,0.275,0.000,0.382
0.393,0.398,0.507,0.691,0.695,0.550,0.630,0.614,0.580,0.620,0.755,0.499,0.732,0.419,1.160,0.946,0.433,0.655,2.362,0.642,0.472,1.597,1.832,0.860,1.087,0.741,0.888,0.642,0.596,0.804,0.701,0.354,0.431,0.461,0.268,0.382,0.000
