1.337,0.639,0.970,0.902,1.404,0.921,0.835,0.683,0.821,0.437,0.000,0.333,1.104,1.060,1.559,1.612,3.194,4.275,5.041,6.276,5.413,5.108,6.005,6.229,5.506,5.708,5.755
1.025,0.524,0.548,0.492,1.417,1.381,1.108,1.256,0.876,1.209,0.333,0.000,0.230,0.747,1.458,0.964,2.907,3.561,3.922,5.218,5.025,4.811,5.763,6.232,5.086,5.474,5.322
1.292,0.972,0.599,0.601,1.729,1.612,1.422,1.690,0.972,0.732,1.104,0.230,0.000,0.390,1.417,0.766,2.608,3.004,3.386,4.224,4.548,4.622,5.558,6.269,4.657,5.345,4.892
1.299,1.345,0.686,1.240,2.135,2.273,1.705,1.811,1.309,0.943,1.060,0.747,0.390,0.000,0.619,1.797,0.579,0.835,1.283,1.610,1.886,1.944,2.784,3.750,2.004,2.959,2.318
3.803,3.744,2.993,3.078,3.284,3.065,2.655,2.423,2.215,2.379,1.559,1.458,1.417,0.619,0.000,1.438,0.608,0.382,0.880,0.943,0.768,1.169,1.798,2.540,0.990,1.523,1.129
3.923,3.392,2.348,1.767,2.877,2.394,2.446,2.718,2.142,2.238,1.612,0.964,0.766,1.797,1.438,0.000,0.200,0.809,1.306,1.435,1.416,2.187,3.047,3.499,2.380,2.749,2.781
4.912,4.846,4.155,3.642,4.632,4.117,4.151,4.201,3.703,3.852,3.194,2.907,2.608,0.579,0.608,0.200,0.000,0.368,1.184,1.309,0.805,0.899,1.214,1.639,0.516,0.646,1.035
5.145,5.098,4.833,4.176,5.120,4.407,4.426,4.564,4.053,4.326,4.275,3.561,3.004,0.835,0.382,0.809,0.368,0.000,0.192,1.471,0.784,0.673,0.889,1.523,0.718,0.444,0.497
6.134,6.012,5.742,5.094,6.184,5.293,5.324,5.533,4.761,5.142,5.041,3.922,3.386,1.283,0.880,1.306,1.184,0.192,0.000,0.320,0.963,0.551,0.887,1.391,0.824,0.711,0.421
6.707,6.801,6.900,6.345,7.328,6.425,6.293,6.225,5.723,6.087,6.276,5.218,4.224,1.610,0.943,1.435,1.309,1.471,0.320,0.000,0.184,1.390,1.067,1.015,0.796,0.735,0.897
6.697,6.907,7.222,6.573,7.356,6.429,5.951,5.633,5.026,5.401,5.413,5.025,4.548,1.886,0.768,1.416,0.805,0.784,0.963,0.184,0.000,0.251,1.433,1.152,0.590,0.762,1.213
6.581,6.711,6.732,6.027,6.827,6.033,5.675,5.359,4.691,5.160,5.108,4.811,4.622,1.944,1.169,2.187,0.899,0.673,0.551,1.390,0.251,0.000,0.184,1.359,0.557,0.399,0.499
7.668,7.966,8.175,7.471,8.223,7.304,6.807,6.225,5.507,6.044,6.005,5.763,5.558,2.784,1.798,3.047,1.214,0.889,0.887,1.067,1.433,0.184,0.000,0.239,1.319,0.780,0.567
7.938,8.264,8.476,7.921,8.686,7.702,7.196,6.751,5.982,6.338,6.229,6.232,6.269,3.750,2.540,3.499,1.639,1.523,1.391,1.015,1.152,1.359,0.239,0.000,0.366,1.445,1.101
7.274,7.414,7.589,6.838,7.503,6.511,6.104,5.664,4.965,5.489,5.506,5.086,4.657,2.004,0.990,2.380,0.516,0.718,0.824,0.796,0.590,0.557,1.319,0.366,0.000,0.304,1.132
7.866,8.064,8.104,7.542,8.168,7.259,6.832,6.309,5.419,5.929,5.708,5.474,5.345,2.959,1.523,2.749,0.646,0.444,0.711,0.735,0.762,0.399,0.780,1.445,0.304,0.000,0.255
8.397,8.491,8.418,7.644,8.051,6.953,6.539,6.012,5.240,5.986,5.755,5.322,4.892,2.318,1.129,2.781,1.035,0.497,0.421,0.897,1.213,0.499,0.567,1.101,1.132,0.255,0.000
