2.849,1.582,3.561,3.014,3.254,2.539,1.336,0.985,1.390,0.330,0.000,0.264,0.745,0.606,0.814,1.186,0.931,0.888,1.168,1.384,1.470,1.607,1.538,2.007,1.772,1.618,2.108,2.019,1.513,1.633,1.257,1.719,2.417,2.646,3.524,4.177,5.256,5.682,6.149,6.998
2.591,1.420,3.798,3.378,3.707,2.738,1.031,1.289,1.297,0.830,0.264,0.000,0.307,0.533,0.517,0.653,0.628,1.043,1.034,1.078,1.127,1.269,1.272,1.812,1.701,1.530,2.017,1.813,1.353,1.660,1.644,2.652,3.143,3.204,3.783,4.261,5.254,5.714,6.389,7.141
1.643,0.726,3.277,2.943,3.460,2.869,1.008,1.652,1.513,0.789,0.745,0.307,0.000,0.247,0.694,1.179,0.924,1.007,1.211,1.172,1.098,1.213,1.252,1.955,1.822,1.565,1.923,1.754,1.443,1.518,1.507,2.495,3.159,3.223,3.854,4.331,5.354,5.600,6.107,6.800
2.123,1.747,4.004,3.465,3.901,3.179,1.354,1.891,1.497,0.982,0.606,0.533,0.247,0.000,0.297,0.616,0.592,0.997,0.967,0.948,0.926,1.070,1.207,1.857,1.721,1.428,1.857,1.733,1.411,1.683,1.721,2.898,3.405,3.439,3.945,4.335,5.262,5.657,6.224,6.926
2.530,1.838,4.115,3.267,3.523,2.964,0.996,1.666,1.445,0.929,0.814,0.517,0.694,0.297,0.000,0.313,0.455,1.008,0.835,0.808,0.863,0.981,0.952,1.596,1.442,1.283,1.635,1.464,1.271,1.622,1.790,2.818,3.163,3.029,3.577,4.213,5.459,5.968,6.630,7.422
2.760,2.732,4.723,3.902,4.282,3.891,2.083,2.622,2.199,1.419,1.186,0.653,1.179,0.616,0.313,0.000,0.289,1.249,0.697,0.518,0.801,0.731,0.733,0.886,1.015,1.055,1.243,1.018,1.013,1.346,1.389,2.584,2.780,2.728,3.571,4.422,5.774,6.219,6.721,7.506
1.603,1.772,3.625,3.060,3.568,3.319,1.848,2.369,1.865,0.887,0.931,0.628,0.924,0.592,0.455,0.289,0.000,0.266,0.529,0.629,0.547,0.328,0.254,0.999,0.892,0.756,0.992,0.968,1.020,1.076,1.087,2.198,2.705,2.631,3.645,4.570,5.963,6.305,6.610,7.462
2.021,1.630,3.648,3.037,3.461,3.176,1.670,2.005,1.643,0.809,0.888,1.043,1.007,0.997,1.008,1.249,0.266,0.000,0.289,0.840,0.590,0.631,0.638,1.458,1.244,0.836,1.203,1.111,0.935,1.083,1.335,2.490,2.897,2.788,3.589,4.448,5.831,6.184,6.479,7.432
3.258,3.031,4.767,3.724,3.903,3.514,1.819,2.179,1.979,1.427,1.168,1.034,1.211,0.967,0.835,0.697,0.529,0.289,0.000,0.265,0.638,0.438,0.304,0.898,0.787,0.489,0.785,0.721,0.723,1.179,1.304,2.468,2.589,2.427,3.298,4.287,5.801,6.254,6.646,7.573
3.390,3.075,4.642,3.654,3.932,3.509,1.730,2.263,1.907,1.393,1.384,1.078,1.172,0.948,0.808,0.518,0.629,0.840,0.265,0.000,0.296,0.504,0.470,0.864,0.761,0.607,0.887,0.777,0.814,1.153,1.482,2.787,3.004,2.780,3.552,4.403,5.753,6.205,6.529,7.461
3.478,3.097,4.601,3.562,3.813,3.416,1.587,2.063,1.823,1.453,1.470,1.127,1.098,0.926,0.863,0.801,0.547,0.590,0.638,0.296,0.000,0.173,0.486,0.945,0.875,0.610,0.873,0.749,0.606,1.018,1.281,2.441,2.400,2.131,2.969,4.014,5.570,6.101,6.425,7.418
3.930,3.493,4.991,3.858,3.952,3.513,1.738,2.268,2.053,1.512,1.607,1.269,1.213,1.070,0.981,0.731,0.328,0.631,0.438,0.504,0.173,0.000,0.204,0.992,0.645,0.644,0.798,0.617,0.520,0.719,1.044,2.336,2.411,2.116,2.919,3.957,5.576,6.106,6.404,7.343
4.522,4.084,5.330,4.176,4.196,3.713,1.815,2.164,1.963,1.479,1.538,1.272,1.252,1.207,0.952,0.733,0.254,0.638,0.304,0.470,0.486,0.204,0.000,0.321,0.657,0.584,0.763,0.731,0.594,0.818,0.953,2.349,2.581,2.285,3.067,4.101,5.636,6.199,6.329,7.252
5.094,4.700,5.978,4.795,4.880,4.228,2.326,2.628,2.548,2.229,2.007,1.812,1.955,1.857,1.596,0.886,0.999,1.458,0.898,0.864,0.945,0.992,0.321,0.000,0.169,0.769,0.551,0.481,0.852,1.103,1.396,2.518,2.454,2.200,3.103,4.265,5.995,6.471,6.542,7.501
4.748,4.345,5.673,4.542,4.585,4.056,2.172,2.574,2.428,1.885,1.772,1.701,1.822,1.721,1.442,1.015,0.892,1.244,0.787,0.761,0.875,0.645,0.657,0.169,0.000,0.170,0.713,0.795,0.828,0.843,1.121,2.285,2.304,2.113,3.192,4.350,6.103,6.602,6.537,7.392
4.403,3.995,5.217,4.094,4.117,3.699,1.909,2.157,1.984,1.636,1.618,1.530,1.565,1.428,1.283,1.055,0.756,0.836,0.489,0.607,0.610,0.644,0.584,0.769,0.170,0.000,0.171,0.862,0.667,0.816,1.099,2.344,2.316,2.087,2.991,4.235,6.136,6.548,6.550,7.303
5.028,4.528,5.632,4.539,4.543,4.158,2.339,2.426,2.381,2.101,2.108,2.017,1.923,1.857,1.635,1.243,0.992,1.203,0.785,0.887,0.873,0.798,0.763,0.551,0.713,0.171,0.000,0.295,0.555,0.716,1.458,2.698,2.550,2.343,3.179,4.150,5.947,6.097,5.984,6.392
5.360,4.792,5.820,4.737,4.797,4.262,2.320,2.452,2.287,2.027,2.019,1.813,1.754,1.733,1.464,1.018,0.968,1.111,0.721,0.777,0.749,0.617,0.731,0.481,0.795,0.862,0.295,0.000,0.205,0.800,1.271,2.254,1.842,2.096,3.109,4.148,5.966,6.247,5.993,6.136
4.927,4.289,5.219,4.042,4.197,3.605,1.681,1.850,1.518,1.531,1.513,1.353,1.443,1.411,1.271,1.013,1.020,0.935,0.723,0.814,0.606,0.520,0.594,0.852,0.828,0.667,0.555,0.205,0.000,0.168,1.086,1.653,1.301,1.293,1.934,2.970,4.824,5.409,5.611,5.861
4.847,4.198,4.926,3.796,3.866,3.364,1.583,1.593,1.523,1.462,1.633,1.660,1.518,1.683,1.622,1.346,1.076,1.083,1.179,1.153,1.018,0.719,0.818,1.103,0.843,0.816,0.716,0.800,0.168,0.000,0.372,0.822,0.734,0.587,0.940,1.901,3.439,4.102,4.949,4.987
4.957,4.300,5.003,4.060,4.155,3.551,1.760,1.696,1.634,1.281,1.257,1.644,1.507,1.721,1.790,1.389,1.087,1.335,1.304,1.482,1.281,1.044,0.953,1.396,1.121,1.099,1.458,1.271,1.086,0.372,0.000,0.757,0.797,0.373,0.529,1.838,3.095,3.858,4.311,3.854
4.935,4.339,5.096,4.460,4.505,4.059,2.705,2.661,2.758,1.942,1.719,2.652,2.495,2.898,2.818,2.584,2.198,2.490,2.468,2.787,2.441,2.336,2.349,2.518,2.285,2.344,2.698,2.254,1.653,0.822,0.757,0.000,0.303,0.691,0.788,2.148,2.195,3.209,3.652,1.870
5.485,4.753,5.783,4.794,4.941,4.350,2.915,3.235,3.172,2.939,2.417,3.143,3.159,3.405,3.163,2.780,2.705,2.897,2.589,3.004,2.400,2.411,2.581,2.454,2.304,2.316,2.550,1.842,1.301,0.734,0.797,0.303,0.000,0.716,0.882,2.182,1.810,3.127,3.525,2.904
5.462,4.707,5.704,4.550,4.655,4.158,2.849,3.271,3.336,3.134,2.646,3.204,3.223,3.439,3.029,2.728,2.631,2.788,2.427,2.780,2.131,2.116,2.285,2.200,2.113,2.087,2.343,2.096,1.293,0.587,0.373,0.691,0.716,0.000,0.280,0.991,1.218,2.235,3.207,1.610
5.560,4.752,5.529,3.885,3.864,3.578,2.946,3.515,3.688,3.735,3.524,3.783,3.854,3.945,3.577,3.571,3.645,3.589,3.298,3.552,2.969,2.919,3.067,3.103,3.192,2.991,3.179,3.109,1.934,0.940,0.529,0.788,0.882,0.280,0.000,0.285,0.749,1.129,1.625,0.988
5.552,4.854,5.201,3.270,3.175,2.755,2.878,3.499,3.779,4.057,4.177,4.261,4.331,4.335,4.213,4.422,4.570,4.448,4.287,4.403,4.014,3.957,4.101,4.265,4.350,4.235,4.150,4.148,2.970,1.901,1.838,2.148,2.182,0.991,0.285,0.000,0.284,0.770,0.477,0.661
5.657,5.213,4.976,3.327,3.491,2.923,3.881,4.328,4.428,4.977,5.256,5.254,5.354,5.262,5.459,5.774,5.963,5.831,5.801,5.753,5.570,5.576,5.636,5.995,6.103,6.136,5.947,5.966,4.824,3.439,3.095,2.195,1.810,1.218,0.749,0.284,0.000,0.392,1.002,0.528
5.784,5.362,4.858,3.549,3.429,3.068,4.052,4.615,5.009,5.377,5.682,5.714,5.600,5.657,5.968,6.219,6.305,6.184,6.254,6.205,6.101,6.106,6.199,6.471,6.602,6.548,6.097,6.247,5.409,4.102,3.858,3.209,3.127,2.235,1.129,0.770,0.392,0.000,0.512,1.100
5.047,4.718,3.488,2.909,3.153,3.193,4.846,5.049,5.523,5.945,6.149,6.389,6.107,6.224,6.630,6.721,6.610,6.479,6.646,6.529,6.425,6.404,6.329,6.542,6.537,6.550,5.984,5.993,5.611,4.949,4.311,3.652,3.525,3.207,1.625,0.477,1.002,0.512,0.000,0.953
5.720,5.434,4.182,3.923,4.006,3.904,5.400,5.747,6.264,6.705,6.998,7.141,6.800,6.926,7.422,7.506,7.462,7.432,7.573,7.461,7.418,7.343,7.252,7.501,7.392,7.303,6.392,6.136,5.861,4.987,3.854,1.870,2.904,1.610,0.988,0.661,0.528,1.100,0.953,0.000
