0.499,0.320,0.252,0.650,1.072,0.399,0.459,0.458,1.410,0.339,0.000,0.361,1.132,0.512,0.387,0.585,0.270,0.606,0.403,0.486,3.296,0.647,2.081,2.403,2.804,3.851,5.167,3.403
0.860,0.567,0.513,0.820,1.314,0.701,0.619,1.041,0.546,0.925,0.361,0.000,0.259,0.948,0.597,0.881,0.449,0.503,0.267,0.528,2.892,0.240,1.598,1.752,2.030,3.230,4.638,2.867
0.882,0.974,0.910,0.895,0.553,0.627,0.475,0.834,0.893,0.620,1.132,0.259,0.000,0.323,1.311,0.437,0.681,0.704,0.468,0.539,2.769,0.337,1.426,1.210,1.775,3.131,4.146,2.551
0.608,0.394,0.443,0.673,1.060,0.254,0.516,0.710,0.552,0.389,0.512,0.948,0.323,0.000,0.366,1.100,0.373,0.426,0.156,0.411,3.054,0.410,1.777,1.739,2.207,3.497,4.667,2.952
0.745,0.539,0.780,0.740,0.908,0.419,0.406,0.865,0.624,0.564,0.387,0.597,1.311,0.366,0.000,0.235,0.916,0.817,0.591,0.919,2.367,0.510,0.864,0.557,1.265,2.668,3.332,1.933
0.496,0.561,0.910,0.698,0.717,0.628,0.588,0.562,0.875,0.630,0.585,0.881,0.437,1.100,0.235,0.000,0.209,1.070,0.721,0.446,2.611,0.914,1.534,1.000,1.994,3.394,3.358,2.601
0.343,0.241,0.474,0.515,0.824,0.253,0.325,0.769,0.540,0.238,0.270,0.449,0.681,0.373,0.916,0.209,0.000,0.221,0.699,0.944,1.812,0.689,0.629,0.350,0.776,2.203,2.550,1.637
0.511,0.409,0.417,0.612,0.965,0.293,0.408,0.813,0.684,0.407,0.606,0.503,0.704,0.426,0.817,1.070,0.221,0.000,0.284,0.741,1.808,0.263,0.904,0.360,1.120,2.677,2.187,1.991
0.408,0.264,0.373,0.433,0.965,0.265,0.386,0.613,0.615,0.275,0.403,0.267,0.468,0.156,0.591,0.721,0.699,0.284,0.000,0.373,1.511,0.836,0.485,0.623,0.732,1.807,0.972,1.582
0.615,0.382,0.525,0.563,1.179,0.427,0.375,0.624,0.464,0.420,0.486,0.528,0.539,0.411,0.919,0.446,0.944,0.741,0.373,0.000,0.762,1.236,0.550,0.852,0.989,1.600,0.649,1.909
3.387,2.922,3.043,3.372,3.941,3.024,3.213,3.520,3.133,3.177,3.296,2.892,2.769,3.054,2.367,2.611,1.812,1.808,1.511,0.762,0.000,0.844,0.985,1.224,0.961,1.923,1.491,1.516
0.906,0.546,0.655,1.024,1.345,0.464,0.701,0.820,0.433,0.572,0.647,0.240,0.337,0.410,0.510,0.914,0.689,0.263,0.836,1.236,0.844,0.000,0.435,1.539,0.716,1.455,0.366,1.380
2.484,1.896,2.236,2.425,3.004,1.946,2.057,2.305,1.965,2.103,2.081,1.598,1.426,1.777,0.864,1.534,0.629,0.904,0.485,0.550,0.985,0.435,0.000,0.531,0.580,1.149,0.421,1.237
3.351,2.539,3.122,3.197,3.823,2.537,2.524,2.564,2.272,2.534,2.403,1.752,1.210,1.739,0.557,1.000,0.350,0.360,0.623,0.852,1.224,1.539,0.531,0.000,0.475,0.994,0.923,1.473
3.264,2.557,2.922,3.254,3.792,2.592,2.784,2.836,2.335,2.605,2.804,2.030,1.775,2.207,1.265,1.994,0.776,1.120,0.732,0.989,0.961,0.716,0.580,0.475,0.000,0.118,1.583,1.581
4.147,3.573,3.823,4.136,4.648,3.622,3.802,3.987,3.476,3.697,3.851,3.230,3.131,3.497,2.668,3.394,2.203,2.677,1.807,1.600,1.923,1.455,1.149,0.994,0.118,0.000,0.615,1.675
5.620,5.078,5.334,5.534,6.099,5.104,5.137,5.391,4.985,5.234,5.167,4.638,4.146,4.667,3.332,3.358,2.550,2.187,0.972,0.649,1.491,0.366,0.421,0.923,1.583,0.615,0.000,1.255
4.039,3.379,3.789,3.893,4.472,3.384,3.382,3.573,3.308,3.471,3.403,2.867,2.551,2.952,1.933,2.601,1.637,1.991,1.582,1.909,1.516,1.380,1.237,1.473,1.581,1.675,1.255,0.000
