0.108,0.239,0.182,0.085,0.210,0.102,0.212,0.219,0.254,0.069,0.000,0.106,0.330,0.169,0.352,0.424,0.294,0.230,0.217,0.524,0.242,0.390,0.150,0.448,0.548,0.448,0.248
0.082,0.182,0.107,0.175,0.273,0.180,0.283,0.260,0.190,0.120,0.106,0.000,0.084,0.148,0.246,0.374,0.253,0.204,0.142,0.287,0.222,0.304,0.088,0.261,0.291,0.240,0.136
0.095,0.068,0.039,0.127,0.139,0.256,0.256,0.161,0.058,0.100,0.330,0.084,0.000,0.054,0.176,0.211,0.196,0.200,0.108,0.162,0.149,0.145,0.082,0.130,0.101,0.122,0.088
0.064,0.080,0.070,0.113,0.147,0.140,0.153,0.064,0.077,0.036,0.169,0.148,0.054,0.000,0.189,0.214,0.159,0.147,0.069,0.088,0.122,0.183,0.090,0.152,0.103,0.162,0.077
0.113,0.067,0.099,0.067,0.061,0.186,0.122,0.142,0.080,0.186,0.352,0.246,0.176,0.189,0.000,0.204,0.123,0.163,0.139,0.234,0.074,0.228,0.196,0.203,0.272,0.167,0.118
0.149,0.089,0.102,0.147,0.132,0.234,0.143,0.169,0.121,0.249,0.424,0.374,0.211,0.214,0.204,0.000,0.244,0.244,0.157,0.299,0.089,0.248,0.264,0.183,0.345,0.197,0.194
0.211,0.224,0.193,0.102,0.080,0.128,0.100,0.184,0.129,0.212,0.294,0.253,0.196,0.159,0.123,0.244,0.000,0.127,0.294,0.352,0.166,0.165,0.315,0.139,0.090,0.225,0.178
0.304,0.269,0.248,0.084,0.078,0.126,0.164,0.184,0.149,0.189,0.230,0.204,0.200,0.147,0.163,0.244,0.127,0.000,0.221,0.258,0.310,0.664,0.388,0.501,0.400,0.127,0.243
0.258,0.164,0.155,0.120,0.143,0.226,0.223,0.099,0.090,0.131,0.217,0.142,0.108,0.069,0.139,0.157,0.294,0.221,0.000,0.128,0.317,0.366,0.080,0.358,0.532,0.398,0.067
0.556,0.369,0.295,0.254,0.211,0.434,0.447,0.144,0.100,0.269,0.524,0.287,0.162,0.088,0.234,0.299,0.352,0.258,0.128,0.000,0.174,0.883,0.280,0.862,0.917,0.621,0.280
0.195,0.125,0.129,0.117,0.132,0.158,0.205,0.086,0.079,0.170,0.242,0.222,0.149,0.122,0.074,0.089,0.166,0.310,0.317,0.174,0.000,0.128,0.629,0.322,0.491,0.548,0.310
0.212,0.203,0.132,0.231,0.100,0.241,0.198,0.228,0.111,0.240,0.390,0.304,0.145,0.183,0.228,0.248,0.165,0.664,0.366,0.883,0.128,0.000,0.174,0.809,0.429,0.576,0.615
0.384,0.308,0.208,0.204,0.093,0.207,0.238,0.164,0.057,0.087,0.150,0.088,0.082,0.090,0.196,0.264,0.315,0.388,0.080,0.280,0.629,0.174,0.000,0.306,1.204,0.364,0.464
0.197,0.208,0.149,0.306,0.172,0.392,0.296,0.212,0.139,0.250,0.448,0.261,0.130,0.152,0.203,0.183,0.139,0.501,0.358,0.862,0.322,0.809,0.306,0.000,0.179,0.866,0.706
0.253,0.254,0.173,0.359,0.236,0.493,0.378,0.254,0.176,0.281,0.548,0.291,0.101,0.103,0.272,0.345,0.090,0.400,0.532,0.917,0.491,0.429,1.204,0.179,0.000,0.362,1.386
0.299,0.294,0.197,0.337,0.210,0.372,0.279,0.156,0.138,0.223,0.448,0.240,0.122,0.162,0.167,0.197,0.225,0.127,0.398,0.621,0.548,0.576,0.364,0.866,0.362,0.000,0.210
0.223,0.242,0.160,0.226,0.095,0.223,0.144,0.085,0.081,0.104,0.248,0.136,0.088,0.077,0.118,0.194,0.178,0.243,0.067,0.280,0.310,0.615,0.464,0.706,1.386,0.210,0.000
