0.526,0.661,0.505,0.568,0.902,0.865,1.125,0.956,0.399,0.751,0.982,0.205,0.000,0.359,1.319,0.809,0.430,0.725,0.634,0.569,0.298,0.505,0.229,0.632,0.430,0.270,0.414
0.405,0.464,0.388,0.554,0.621,0.585,1.104,0.654,0.498,0.759,0.525,1.352,0.359,0.000,0.341,0.783,0.400,0.594,1.112,0.908,0.504,0.540,0.372,0.539,0.560,0.546,0.616
0.305,0.261,0.301,0.484,0.699,0.546,0.883,0.916,0.210,0.580,0.467,1.032,1.319,0.341,0.000,0.326,1.068,0.910,1.472,0.925,0.512,0.541,0.281,0.628,0.309,0.432,0.577
0.494,0.707,0.567,0.402,0.596,0.752,0.658,0.692,0.454,0.750,0.527,0.902,0.809,0.783,0.326,0.000,0.348,1.370,1.047,0.672,0.394,0.678,0.428,0.342,0.718,0.552,0.601
0.390,0.469,0.405,0.394,0.576,0.462,0.761,0.734,0.293,0.336,0.274,0.491,0.430,0.400,1.068,0.348,0.000,0.230,1.796,1.386,0.757,1.244,0.615,0.598,0.318,0.522,0.426
0.641,0.630,0.578,0.833,0.961,0.678,1.005,0.979,0.581,0.610,0.390,0.631,0.725,0.594,0.910,1.370,0.230,0.000,0.323,1.549,0.796,1.204,0.560,0.603,0.726,0.413,0.652
0.303,0.415,0.434,0.427,0.639,0.422,0.639,0.697,0.419,0.515,0.207,0.885,0.634,1.112,1.472,1.047,1.796,0.323,0.000,0.245,1.283,1.098,0.529,0.935,0.767,0.524,0.401
0.441,0.473,0.331,0.602,0.786,0.726,0.872,1.055,0.609,1.086,0.460,0.725,0.569,0.908,0.925,0.672,1.386,1.549,0.245,0.000,0.210,1.334,0.488,0.932,1.090,0.681,1.375
0.351,0.407,0.402,0.381,0.647,0.422,0.530,0.717,0.390,0.684,0.244,0.395,0.298,0.504,0.512,0.394,0.757,0.796,1.283,0.210,0.000,0.448,0.854,1.127,0.793,0.853,1.032
0.467,0.444,0.336,0.434,0.620,0.457,0.719,0.881,0.487,0.892,0.308,0.489,0.505,0.540,0.541,0.678,1.244,1.204,1.098,1.334,0.448,0.000,0.214,1.821,1.214,0.823,1.185
0.261,0.301,0.263,0.286,0.523,0.370,0.509,0.656,0.383,0.437,0.273,0.325,0.229,0.372,0.281,0.428,0.615,0.560,0.529,0.488,0.854,0.214,0.000,0.197,0.934,0.875,1.047
0.307,0.471,0.418,0.360,0.313,0.417,0.398,0.352,0.261,0.370,0.303,0.384,0.632,0.539,0.628,0.342,0.598,0.603,0.935,0.932,1.127,1.821,0.197,0.000,0.278,1.260,1.249
0.474,0.381,0.371,0.475,0.614,0.384,0.611,0.629,0.515,0.589,0.495,0.452,0.430,0.560,0.309,0.718,0.318,0.726,0.767,1.090,0.793,1.214,0.934,0.278,0.000,0.454,1.723
0.289,0.295,0.242,0.318,0.524,0.340,0.484,0.646,0.438,0.524,0.338,0.331,0.270,0.546,0.432,0.552,0.522,0.413,0.524,0.681,0.853,0.823,0.875,1.260,0.454,0.000,0.296
0.393,0.445,0.408,0.578,0.509,0.486,0.695,0.593,0.443,0.616,0.445,0.536,0.414,0.616,0.577,0.601,0.426,0.652,0.401,1.375,1.032,1.185,1.047,1.249,1.723,0.296,0.000
