3.431,1.818,1.754,2.441,2.757,2.581,2.254,3.441,3.260,1.381,1.421,2.358,1.863,1.886,2.553,1.557,1.352,1.777,0.000,1.155,2.370,1.780,1.656,1.475,1.324,2.599,1.801,2.083,3.940,3.753,2.644,3.344,2.521,3.922,5.196,6.232,4.434,6.725,5.686,5.171
2.734,2.934,1.951,1.815,1.979,2.394,1.202,2.983,2.486,1.753,2.148,1.400,1.341,2.087,3.690,2.029,1.845,2.703,1.155,0.000,3.121,2.279,1.195,2.013,1.015,2.498,1.426,1.593,3.294,2.872,2.217,3.748,2.557,3.034,3.680,5.499,3.106,6.104,4.903,5.592
2.659,2.808,1.721,1.848,2.946,2.618,3.485,4.155,4.321,2.792,1.487,3.243,1.425,2.730,4.321,2.517,2.457,3.655,2.370,3.121,0.000,1.893,2.336,1.922,1.110,1.980,2.833,2.825,1.128,1.728,1.806,3.454,1.545,3.226,3.861,3.504,1.983,4.754,4.004,4.663
4.203,3.554,1.780,2.308,2.754,2.928,2.709,3.976,4.155,1.445,1.779,2.722,2.308,1.330,3.379,1.545,1.596,4.044,1.780,2.279,1.893,0.000,2.172,1.544,2.181,2.902,2.726,2.679,2.717,1.261,1.898,2.982,1.197,2.936,3.243,3.954,2.921,4.474,3.854,3.598
4.089,3.785,2.761,3.901,3.776,3.149,3.300,3.784,3.704,2.693,2.980,3.438,3.058,2.929,2.032,2.427,2.502,2.686,1.656,1.195,2.336,2.172,0.000,2.566,1.715,1.816,1.779,1.343,3.527,3.007,2.416,2.616,2.784,3.229,3.891,5.869,4.187,6.346,4.756,5.088
4.705,3.612,2.460,3.997,3.234,3.159,4.827,4.220,4.721,2.237,3.450,3.799,3.429,3.228,2.950,1.693,1.587,3.268,1.475,2.013,1.922,1.544,2.566,0.000,2.445,2.115,3.909,3.342,2.865,1.598,2.677,3.235,1.961,3.147,2.741,3.101,2.878,3.655,3.360,2.276
4.169,4.180,2.983,2.947,3.414,2.193,3.026,3.010,3.874,3.229,2.126,3.063,1.980,1.888,2.324,2.153,1.413,2.308,1.324,1.015,1.110,2.181,1.715,2.445,0.000,0.669,2.133,1.878,3.497,3.539,2.817,2.234,2.776,3.769,4.289,5.653,4.644,6.133,4.091,3.951
5.370,5.201,3.448,4.054,4.346,3.448,4.578,4.583,5.022,3.747,2.862,3.879,2.958,2.138,3.371,2.858,2.692,1.152,2.599,2.498,1.980,2.902,1.816,2.115,0.669,0.000,1.967,2.025,3.102,2.853,2.180,2.045,2.181,2.970,3.617,4.666,3.565,4.535,2.843,3.100
4.837,4.657,3.875,4.638,3.834,3.856,3.609,4.645,3.761,2.589,2.713,3.729,2.116,3.634,3.655,2.395,2.374,2.370,1.801,1.426,2.833,2.726,1.779,3.909,2.133,1.967,0.000,2.568,1.998,0.934,1.369,1.125,2.243,2.292,2.693,4.761,3.185,4.909,3.778,3.224
5.568,3.877,4.453,5.557,4.309,4.455,4.002,4.797,3.446,3.029,3.670,4.241,3.174,3.869,1.908,2.895,2.743,3.176,2.083,1.593,2.825,2.679,1.343,3.342,1.878,2.025,2.568,0.000,4.721,3.427,3.365,1.357,3.829,3.548,4.417,6.405,5.319,6.213,4.551,3.812
5.800,4.498,4.537,5.092,5.368,4.947,5.488,5.985,6.192,4.390,2.201,5.398,3.335,4.858,5.797,4.205,4.204,3.377,3.940,3.294,1.128,2.717,3.527,2.865,3.497,3.102,1.998,4.721,0.000,1.424,2.160,2.156,2.040,3.407,3.501,3.305,1.907,4.462,4.055,4.009
5.618,5.860,3.680,4.977,5.643,4.461,5.667,5.647,6.467,4.685,3.249,5.381,3.988,4.114,5.464,4.804,4.544,4.340,3.753,2.872,1.728,1.261,3.007,1.598,3.539,2.853,0.934,3.427,1.424,0.000,1.484,2.664,2.041,2.394,2.663,2.934,2.149,3.376,3.049,2.838
4.922,5.443,4.018,4.926,4.808,4.658,4.616,5.214,4.978,3.876,3.217,4.560,2.809,4.077,3.999,3.351,3.247,3.350,2.644,2.217,1.806,1.898,2.416,2.677,2.817,2.180,1.369,3.365,2.160,1.484,0.000,1.878,1.323,1.668,1.727,3.210,1.891,3.723,3.020,2.835
5.573,7.035,3.850,5.402,4.947,4.656,4.907,4.571,5.125,4.741,5.306,4.714,5.312,3.250,3.023,4.285,3.989,4.468,3.344,3.748,3.454,2.982,2.616,3.235,2.234,2.045,1.125,1.357,2.156,2.664,1.878,0.000,3.020,2.178,2.152,4.579,4.621,4.723,2.274,1.773
3.876,5.315,3.172,3.594,4.081,3.514,3.886,4.128,4.965,3.893,2.416,3.978,2.710,3.079,4.354,3.605,3.211,4.174,2.521,2.557,1.545,1.197,2.784,1.961,2.776,2.181,2.243,3.829,2.040,2.041,1.323,3.020,0.000,1.103,1.675,2.202,2.018,2.747,2.164,2.377
5.108,6.261,4.747,5.652,5.658,5.648,5.622,6.023,5.610,5.109,4.520,5.396,4.044,4.681,4.421,4.653,4.539,5.053,3.922,3.034,3.226,2.936,3.229,3.147,3.769,2.970,2.292,3.548,3.407,2.394,1.668,2.178,1.103,0.000,0.652,2.535,2.964,2.542,1.429,2.412
5.626,6.185,5.559,6.349,6.587,6.505,6.876,6.762,6.674,6.333,5.419,6.721,4.833,5.981,5.606,5.786,5.618,6.108,5.196,3.680,3.861,3.243,3.891,2.741,4.289,3.617,2.693,4.417,3.501,2.663,1.727,2.152,1.675,0.652,0.000,2.236,2.431,2.790,2.210,1.738
6.745,6.852,6.527,7.292,8.033,7.765,8.196,8.105,8.507,7.430,4.657,7.844,5.440,6.921,7.385,6.539,6.669,6.397,6.232,5.499,3.504,3.954,5.869,3.101,5.653,4.666,4.761,6.405,3.305,2.934,3.210,4.579,2.202,2.535,2.236,0.000,2.093,2.208,2.398,2.095
4.947,5.126,5.334,5.525,5.842,5.772,6.114,6.174,6.305,5.720,3.109,5.905,3.009,5.412,5.792,4.724,4.591,5.413,4.434,3.106,1.983,2.921,4.187,2.878,4.644,3.565,3.185,5.319,1.907,2.149,1.891,4.621,2.018,2.964,2.431,2.093,0.000,2.157,2.143,3.790
7.579,8.245,6.768,8.100,8.979,8.853,9.123,9.202,9.474,8.548,6.495,8.896,6.821,7.454,7.495,7.280,7.520,7.015,6.725,6.104,4.754,4.474,6.346,3.655,6.133,4.535,4.909,6.213,4.462,3.376,3.723,4.723,2.747,2.542,2.790,2.208,2.157,0.000,1.560,2.019
7.163,8.051,6.019,8.159,7.656,8.868,8.610,8.311,8.083,7.457,6.844,7.952,6.395,6.584,5.838,6.252,6.451,6.070,5.686,4.903,4.004,3.854,4.756,3.360,4.091,2.843,3.778,4.551,4.055,3.049,3.020,2.274,2.164,1.429,2.210,2.398,2.143,1.560,0.000,1.912
6.821,8.527,5.039,6.722,7.659,7.393,7.753,7.463,8.441,7.377,6.570,7.606,6.466,5.458,5.900,6.018,5.858,5.360,5.171,5.592,4.663,3.598,5.088,2.276,3.951,3.100,3.224,3.812,4.009,2.838,2.835,1.773,2.377,2.412,1.738,2.095,3.790,2.019,1.912,0.000
