0.292,0.363,0.309,0.284,0.255,0.267,0.247,0.489,0.568,0.537,0.367,0.927,0.179,0.000,0.295,0.766,0.506,0.417,0.239,0.653,0.611,0.275,0.181,0.314,0.331,0.243,0.264,0.254
0.393,0.361,0.438,0.327,0.196,0.338,0.260,0.284,0.800,0.653,0.308,0.348,1.582,0.295,0.000,0.355,1.079,0.409,0.314,0.473,0.592,0.497,0.197,0.309,0.424,0.336,0.372,0.393
0.246,0.358,0.303,0.325,0.204,0.347,0.314,0.300,0.361,0.481,0.375,0.444,0.534,0.766,0.355,0.000,0.139,0.344,0.208,0.433,0.776,0.564,0.283,0.358,0.425,0.297,0.411,0.302
0.312,0.299,0.293,0.239,0.182,0.211,0.199,0.252,0.268,0.368,0.331,0.401,0.737,0.506,1.079,0.139,0.000,0.195,0.505,0.337,0.484,0.242,0.132,0.286,0.361,0.378,0.571,0.405
0.151,0.197,0.200,0.221,0.186,0.092,0.110,0.227,0.396,0.152,0.211,0.261,0.124,0.417,0.409,0.344,0.195,0.000,0.126,0.590,0.350,0.385,0.274,0.143,0.294,0.266,0.164,0.231
0.129,0.135,0.191,0.275,0.174,0.196,0.188,0.249,0.219,0.192,0.146,0.267,0.259,0.239,0.314,0.208,0.505,0.126,0.000,0.392,1.093,0.763,0.212,0.486,0.455,0.308,0.325,0.281
0.404,0.457,0.503,0.406,0.385,0.379,0.349,0.480,0.421,0.418,0.486,0.491,0.539,0.653,0.473,0.433,0.337,0.590,0.392,0.000,0.268,1.179,0.949,0.495,0.706,0.693,0.576,0.527
0.336,0.474,0.326,0.386,0.370,0.358,0.250,0.525,0.539,0.434,0.437,0.579,0.716,0.611,0.592,0.776,0.484,0.350,1.093,0.268,0.000,0.218,0.880,0.698,0.362,0.634,0.506,0.596
0.470,0.630,0.479,0.453,0.315,0.393,0.368,0.259,0.420,0.412,0.361,0.381,0.324,0.275,0.497,0.564,0.242,0.385,0.763,1.179,0.218,0.000,0.187,0.549,0.497,0.268,0.676,0.604
0.203,0.272,0.245,0.245,0.194,0.176,0.148,0.220,0.191,0.261,0.146,0.283,0.192,0.181,0.197,0.283,0.132,0.274,0.212,0.949,0.880,0.187,0.000,0.124,0.246,0.181,0.353,0.338
0.270,0.420,0.307,0.233,0.204,0.144,0.179,0.236,0.224,0.288,0.235,0.323,0.354,0.314,0.309,0.358,0.286,0.143,0.486,0.495,0.698,0.549,0.124,0.000,0.319,0.677,0.473,0.335
0.319,0.475,0.414,0.314,0.240,0.227,0.224,0.348,0.214,0.393,0.313,0.350,0.312,0.331,0.424,0.425,0.361,0.294,0.455,0.706,0.362,0.497,0.246,0.319,0.000,0.178,1.232,0.948
0.327,0.390,0.353,0.240,0.276,0.302,0.212,0.329,0.317,0.453,0.277,0.352,0.394,0.243,0.336,0.297,0.378,0.266,0.308,0.693,0.634,0.268,0.181,0.677,0.178,0.000,0.260,0.976
0.276,0.239,0.291,0.260,0.265,0.249,0.178,0.209,0.492,0.240,0.257,0.348,0.467,0.264,0.372,0.411,0.571,0.164,0.325,0.576,0.506,0.676,0.353,0.473,1.232,0.260,0.000,0.148
0.431,0.486,0.384,0.409,0.302,0.292,0.336,0.181,0.369,0.210,0.275,0.301,0.362,0.254,0.393,0.302,0.405,0.231,0.281,0.527,0.596,0.604,0.338,0.335,0.948,0.976,0.148,0.000
