6.938,8.180,7.507,7.282,6.431,6.738,7.473,7.761,7.017,7.310,5.652,4.700,5.476,3.977,3.349,3.179,1.779,1.631,1.667,1.434,1.805,0.784,1.134,0.623,0.000,0.717,1.323,1.521,1.188,1.235,1.087,0.758,0.592,1.066,1.431,2.075,1.331
7.190,7.973,7.197,6.986,6.203,6.412,7.101,7.418,7.034,7.120,5.801,5.171,6.028,4.558,4.292,3.763,2.486,2.066,1.669,1.661,1.557,1.064,1.276,1.074,0.717,0.000,0.763,1.441,1.304,1.048,1.127,0.885,0.876,1.221,1.864,1.477,0.988
6.940,7.702,6.803,6.238,5.608,5.996,6.558,6.931,6.415,6.573,4.988,4.232,5.231,3.743,3.455,3.037,1.786,1.338,1.191,0.935,1.264,0.892,0.845,1.002,1.323,0.763,0.000,0.528,1.150,1.123,1.092,1.088,1.234,1.442,1.632,1.397,1.039
8.757,9.593,8.622,7.817,6.899,6.932,7.001,7.194,6.415,6.501,4.800,4.044,4.874,3.345,3.164,2.893,1.901,1.297,1.132,1.216,1.451,1.325,0.788,0.994,1.521,1.441,0.528,0.000,0.330,1.072,1.143,1.646,1.431,2.236,1.939,1.648,1.967
8.049,8.759,7.975,7.196,6.345,6.282,6.480,6.927,6.273,6.442,4.822,3.958,4.910,3.272,3.085,2.882,1.486,0.827,0.598,0.722,1.034,0.887,0.602,1.045,1.188,1.304,1.150,0.330,0.000,0.951,1.076,0.657,1.160,1.336,1.779,1.470,1.360
10.147,11.078,10.319,9.569,8.871,8.789,8.614,8.722,7.944,7.683,6.180,5.227,5.848,4.276,4.076,3.738,2.498,2.421,2.583,2.547,3.077,2.175,1.266,1.076,1.235,1.048,1.123,1.072,0.951,0.000,0.192,1.365,0.734,0.947,1.257,2.137,2.470
9.998,10.992,10.079,9.283,8.711,8.949,8.923,8.927,7.939,7.728,6.163,5.123,5.738,4.398,3.979,3.837,2.534,2.942,3.305,3.055,3.424,2.419,1.447,1.232,1.087,1.127,1.092,1.143,1.076,0.192,0.000,0.220,1.877,1.820,2.060,2.268,2.097
9.585,10.361,9.412,8.435,7.757,7.828,7.620,7.855,6.982,6.780,5.177,4.124,4.840,3.240,3.023,2.785,1.554,1.395,1.596,1.332,1.872,0.809,0.338,0.518,0.758,0.885,1.088,1.646,0.657,1.365,0.220,0.000,0.412,1.369,1.030,1.749,1.832
10.926,11.830,10.747,9.652,8.759,8.601,8.106,8.100,7.187,6.776,5.343,4.292,4.690,3.221,3.073,2.747,1.684,2.315,2.606,2.266,2.731,1.589,0.620,0.499,0.592,0.876,1.234,1.431,1.160,0.734,1.877,0.412,0.000,0.366,1.182,1.335,1.775
9.177,9.896,8.707,7.654,6.720,6.643,6.537,6.781,5.920,5.711,4.215,3.224,3.894,2.607,2.299,1.978,1.027,1.663,1.825,1.084,1.395,0.696,0.585,0.789,1.066,1.221,1.442,2.236,1.336,0.947,1.820,1.369,0.366,0.000,0.776,1.321,1.311
7.257,8.032,6.858,6.067,4.930,4.925,5.261,5.638,4.813,4.941,3.417,2.710,3.458,2.216,1.739,1.297,0.544,1.350,1.620,0.893,0.877,1.250,1.054,1.476,1.431,1.864,1.632,1.939,1.779,1.257,2.060,1.030,1.182,0.776,0.000,1.053,0.779
7.947,8.758,7.491,6.798,5.516,5.499,5.723,5.788,5.012,4.957,3.542,3.064,3.443,2.526,2.201,1.437,1.258,1.670,1.833,1.065,0.840,1.870,1.542,1.401,2.075,1.477,1.397,1.648,1.470,2.137,2.268,1.749,1.335,1.321,1.053,0.000,1.187
6.574,7.393,6.403,5.918,5.001,5.286,5.645,5.867,5.277,4.975,3.613,2.872,3.583,2.494,2.047,1.511,1.244,1.198,1.673,0.805,0.673,1.584,1.512,1.860,1.331,0.988,1.039,1.967,1.360,2.470,2.097,1.832,1.775,1.311,0.779,1.187,0.000
