2.864,5.005,7.156,5.311,6.300,4.468,3.632,4.363,4.000,4.325,3.421,3.608,3.651,2.032,1.634,1.691,1.957,0.841,0.984,0.848,0.988,0.567,0.000,0.564,0.869,1.046,0.656,0.942,0.582,0.558,0.378,1.532,1.170,4.197,6.140,4.203,2.851,3.755,3.018,3.063
4.784,6.817,8.699,6.704,7.743,6.193,5.439,5.872,5.027,5.985,4.167,4.587,3.563,3.283,2.488,2.166,2.549,1.063,1.964,1.058,0.642,1.012,0.564,0.000,0.900,0.524,1.830,1.553,0.850,1.132,1.344,1.649,1.329,3.716,5.782,4.477,3.345,3.520,3.359,3.717
3.737,5.973,7.688,5.656,6.734,4.975,3.996,4.655,4.032,4.742,3.420,4.656,4.190,2.640,2.841,3.364,2.030,1.396,1.689,1.131,1.019,0.772,0.869,0.900,0.000,0.483,0.897,1.146,0.817,0.710,0.855,1.456,1.550,4.248,6.456,4.468,3.012,3.984,3.428,3.592
3.867,5.996,7.428,5.718,6.708,5.263,4.631,5.008,4.676,4.892,3.840,4.742,4.550,2.964,2.577,3.568,2.866,1.187,1.798,1.724,1.806,1.254,1.046,0.524,0.483,0.000,0.750,0.519,0.928,1.147,0.946,1.716,0.931,3.456,4.989,3.250,2.573,3.307,2.531,2.712
3.688,6.423,7.652,5.400,6.656,4.913,3.796,4.358,3.440,4.502,2.750,3.935,3.495,1.882,2.148,3.784,1.689,1.101,1.217,0.658,1.469,0.709,0.656,1.830,0.897,0.750,0.000,0.446,1.765,1.181,0.655,1.643,1.570,4.388,5.728,4.772,3.255,4.158,3.443,3.524
5.167,7.447,9.017,6.789,7.998,6.110,4.869,5.637,4.644,5.841,4.158,5.485,4.740,3.576,4.251,4.806,2.975,2.972,2.743,1.228,1.873,1.496,0.942,1.553,1.146,0.519,0.446,0.000,0.740,1.399,0.573,0.427,1.696,3.422,5.672,3.959,2.356,3.503,2.876,3.187
6.137,7.941,9.439,7.304,8.569,6.865,5.521,6.135,5.219,5.793,4.472,6.171,5.532,4.325,4.897,4.155,2.720,2.780,2.847,1.245,1.133,1.078,0.582,0.850,0.817,0.928,1.765,0.740,0.000,1.452,1.958,2.165,1.206,2.876,4.321,3.387,2.941,2.870,2.633,3.080
4.389,6.095,7.795,5.997,7.030,5.286,4.236,4.898,4.695,4.528,4.094,5.212,5.567,3.493,3.954,3.574,2.266,2.447,1.467,0.796,0.786,0.401,0.558,1.132,0.710,1.147,1.181,1.399,1.452,0.000,1.370,2.000,0.698,2.031,3.217,2.071,2.000,3.019,1.899,1.927
3.970,6.492,7.763,5.744,6.827,5.116,3.989,4.632,3.900,4.608,3.159,4.426,4.261,2.563,2.921,4.069,2.236,1.814,1.519,0.910,1.593,0.469,0.378,1.344,0.855,0.946,0.655,0.573,1.958,1.370,0.000,0.515,0.717,2.180,2.845,3.025,1.678,3.256,2.409,2.256
4.639,7.430,8.557,6.520,7.683,5.981,4.789,5.448,4.502,5.374,3.672,4.803,4.549,2.960,3.194,4.692,3.061,2.448,2.313,1.974,2.707,1.412,1.532,1.649,1.456,1.716,1.643,0.427,2.165,2.000,0.515,0.000,0.788,0.752,0.446,2.022,0.950,2.189,1.126,0.934
4.806,7.165,8.240,6.273,7.413,5.812,4.493,5.098,4.337,4.805,3.516,5.021,5.043,3.218,3.584,4.446,2.617,2.035,2.155,1.568,2.123,1.026,1.170,1.329,1.550,0.931,1.570,1.696,1.206,0.698,0.717,0.788,0.000,0.717,0.529,1.527,1.727,2.470,1.754,1.643
7.080,9.758,11.026,9.177,10.192,8.571,7.359,8.097,7.186,7.935,6.355,7.393,7.196,5.805,5.950,7.137,5.813,4.833,4.919,4.638,5.258,4.074,4.197,3.716,4.248,3.456,4.388,3.422,2.876,2.031,2.180,0.752,0.717,0.000,0.364,0.742,2.233,0.656,1.400,2.043
9.408,11.850,13.320,11.526,12.463,10.844,9.506,10.278,9.339,9.993,8.528,9.650,9.528,8.174,8.348,8.994,7.863,7.022,7.029,6.405,6.866,6.069,6.140,5.782,6.456,4.989,5.728,5.672,4.321,3.217,2.845,0.446,0.529,0.364,0.000,2.416,3.765,2.642,3.162,3.331
7.965,10.873,11.605,9.717,10.787,9.273,7.713,8.369,7.003,8.139,6.107,7.258,6.952,5.906,6.002,7.207,5.726,4.712,5.275,5.106,5.509,4.632,4.203,4.477,4.468,3.250,4.772,3.959,3.387,2.071,3.025,2.022,1.527,0.742,2.416,0.000,0.553,1.885,1.565,1.509
5.974,8.850,9.812,7.803,8.940,7.320,5.743,6.533,5.143,6.388,4.319,5.434,5.120,4.099,4.314,5.401,3.998,3.434,3.578,3.367,3.732,3.049,2.851,3.345,3.012,2.573,3.255,2.356,2.941,2.000,1.678,0.950,1.727,2.233,3.765,0.553,0.000,0.542,1.276,0.975
7.062,9.765,10.727,8.791,9.893,8.303,6.925,7.612,6.552,7.442,5.728,6.990,6.775,5.476,5.778,6.948,5.308,4.677,4.696,4.296,4.928,3.780,3.755,3.520,3.984,3.307,4.158,3.503,2.870,3.019,3.256,2.189,2.470,0.656,2.642,1.885,0.542,0.000,0.715,0.757
6.762,9.594,10.459,8.535,9.557,7.970,6.418,7.106,5.888,6.899,5.076,6.227,6.035,4.900,5.104,6.113,4.579,3.936,4.053,3.653,4.130,3.361,3.018,3.359,3.428,2.531,3.443,2.876,2.633,1.899,2.409,1.126,1.754,1.400,3.162,1.565,1.276,0.715,0.000,0.329
6.726,9.514,10.433,8.420,9.530,7.905,6.278,7.025,5.611,6.887,4.854,6.015,5.640,4.815,5.039,5.967,4.474,3.979,4.128,3.642,4.029,3.491,3.063,3.717,3.592,2.712,3.524,3.187,3.080,1.927,2.256,0.934,1.643,2.043,3.331,1.509,0.975,0.757,0.329,0.000
