2.961,3.018,1.276,2.294,1.935,1.773,1.705,1.546,1.421,1.019,1.965,0.395,0.000,0.732,0.531,1.241,1.503,1.530,1.510,1.323,1.313,2.344,2.171,2.411,3.395,3.416,4.580,4.796,3.391,5.741,4.867,4.221,4.037,4.635,4.488,4.932,4.844,6.041,5.357,5.482
3.069,2.876,2.370,2.380,1.717,2.337,2.695,2.216,1.656,1.530,1.807,2.024,0.732,0.000,0.554,1.168,0.879,1.341,1.487,1.670,1.979,2.857,3.299,3.725,4.538,4.279,5.504,5.305,4.345,6.754,5.699,5.246,5.100,5.473,5.812,5.747,5.352,6.415,5.459,6.489
3.044,3.478,2.784,2.709,1.658,2.738,2.065,2.143,1.535,1.623,1.508,1.483,0.531,0.554,0.000,0.767,1.378,0.719,1.659,1.772,1.861,2.785,3.045,3.542,4.111,3.921,5.191,5.180,4.681,6.727,5.854,5.542,5.138,5.102,5.651,5.897,5.666,6.745,5.637,6.623
3.484,3.593,2.606,3.116,3.189,3.177,2.241,3.006,2.844,2.078,1.900,2.487,1.241,1.168,0.767,0.000,0.765,1.667,1.142,1.446,2.317,2.148,2.179,2.466,3.385,3.560,4.159,4.313,3.656,4.978,5.093,4.125,3.824,4.262,4.402,4.616,4.358,5.226,4.418,5.446
3.214,3.500,2.320,1.825,1.969,2.245,2.337,2.694,3.001,2.172,1.970,2.288,1.503,0.879,1.378,0.765,0.000,0.669,1.652,1.310,1.797,2.019,2.069,2.009,3.057,3.395,3.710,3.568,2.643,3.897,4.129,3.166,3.007,3.171,3.404,3.314,3.492,4.675,3.565,4.819
3.897,4.150,3.408,3.162,3.181,2.990,2.931,3.381,3.465,2.420,2.706,3.025,1.530,1.341,0.719,1.667,0.669,0.000,0.803,1.392,1.000,1.592,2.329,2.135,2.965,3.491,3.828,4.418,3.416,4.571,4.805,3.977,3.516,3.812,4.093,4.359,4.450,5.230,3.770,5.439
4.027,4.645,3.731,2.863,2.921,2.896,3.224,3.027,3.360,2.469,2.188,2.401,1.510,1.487,1.659,1.142,1.652,0.803,0.000,0.674,1.801,1.146,1.519,1.714,2.403,2.771,3.413,3.336,2.704,4.512,4.791,4.228,3.707,3.913,4.379,4.258,4.524,5.096,3.882,5.673
3.379,3.733,2.845,3.383,2.686,2.803,3.299,3.472,3.101,2.967,2.054,1.426,1.323,1.670,1.772,1.446,1.310,1.392,0.674,0.000,0.967,1.018,0.970,1.363,1.831,2.136,2.423,3.033,2.702,3.882,4.238,3.356,3.009,4.196,3.681,4.088,4.405,4.979,4.011,5.616
3.603,3.888,2.813,2.979,2.966,2.828,3.546,3.718,3.624,3.646,2.451,1.967,1.313,1.979,1.861,2.317,1.797,1.000,1.801,0.967,0.000,0.635,1.476,1.194,1.871,2.562,3.035,3.510,2.525,3.622,4.476,3.234,3.375,4.202,4.068,4.166,4.857,4.875,3.475,4.730
4.656,4.915,3.752,3.048,3.410,3.107,4.345,4.169,3.188,3.782,3.343,2.595,2.344,2.857,2.785,2.148,2.019,1.592,1.146,1.018,0.635,0.000,0.748,1.516,1.280,1.912,2.783,2.886,2.517,3.967,4.409,3.614,3.499,3.990,3.751,4.229,4.437,4.945,4.053,4.416
4.538,4.566,3.977,3.827,3.070,3.515,4.276,4.452,3.218,4.142,3.696,2.602,2.171,3.299,3.045,2.179,2.069,2.329,1.519,0.970,1.476,0.748,0.000,0.667,2.265,1.701,2.070,1.991,2.171,2.951,2.809,2.199,2.704,3.231,2.928,3.237,4.026,4.307,3.526,5.024
4.141,4.824,4.081,4.160,3.219,3.451,4.277,4.191,3.070,4.096,4.085,2.542,2.411,3.725,3.542,2.466,2.009,2.135,1.714,1.363,1.194,1.516,0.667,0.000,0.664,2.270,1.209,1.754,1.865,2.834,2.789,1.693,2.233,3.224,2.333,2.985,3.657,3.475,3.374,4.547
5.542,5.899,5.126,4.525,4.057,4.009,4.766,4.058,3.164,4.341,4.146,3.779,3.395,4.538,4.111,3.385,3.057,2.965,2.403,1.831,1.871,1.280,2.265,0.664,0.000,0.439,1.562,1.324,2.413,2.350,2.971,1.990,1.585,3.126,2.463,2.716,3.822,3.797,3.955,4.461
4.828,5.626,4.827,4.824,3.970,3.557,4.141,3.840,3.393,3.780,3.997,3.378,3.416,4.279,3.921,3.560,3.395,3.491,2.771,2.136,2.562,1.912,1.701,2.270,0.439,0.000,0.618,1.927,1.452,2.083,2.155,1.800,1.750,2.753,2.350,2.080,3.326,3.431,3.146,3.733
5.610,6.305,5.093,5.078,4.502,4.849,5.139,4.386,3.869,4.821,4.460,4.438,4.580,5.504,5.191,4.159,3.710,3.828,3.413,2.423,3.035,2.783,2.070,1.209,1.562,0.618,0.000,0.965,1.751,2.273,2.377,2.352,1.842,3.105,2.544,1.894,3.215,3.350,3.150,3.939
5.448,5.696,4.683,4.587,3.988,4.361,4.739,4.533,3.445,4.901,4.567,4.436,4.796,5.305,5.180,4.313,3.568,4.418,3.336,3.033,3.510,2.886,1.991,1.754,1.324,1.927,0.965,0.000,0.984,1.734,2.520,1.409,0.840,2.510,1.817,1.990,3.467,3.307,3.218,3.534
5.486,5.845,4.787,4.611,3.725,4.401,4.187,4.280,3.652,4.290,4.319,4.183,3.391,4.345,4.681,3.656,2.643,3.416,2.704,2.702,2.525,2.517,2.171,1.865,2.413,1.452,1.751,0.984,0.000,1.484,1.766,1.854,1.400,2.036,1.535,1.824,2.556,2.071,3.175,2.742
7.336,7.217,6.613,6.228,5.575,6.186,6.145,6.273,5.271,6.415,6.593,6.166,5.741,6.754,6.727,4.978,3.897,4.571,4.512,3.882,3.622,3.967,2.951,2.834,2.350,2.083,2.273,1.734,1.484,0.000,0.924,1.739,1.100,0.855,1.349,1.533,1.206,1.892,2.256,2.311
7.306,6.884,6.334,6.023,5.136,5.711,5.903,6.246,5.337,5.847,6.137,5.722,4.867,5.699,5.854,5.093,4.129,4.805,4.791,4.238,4.476,4.409,2.809,2.789,2.971,2.155,2.377,2.520,1.766,0.924,0.000,0.692,1.257,1.623,1.187,0.848,1.216,1.549,1.953,1.876
5.813,5.723,5.197,5.159,4.030,4.634,4.437,4.718,3.840,4.733,4.959,4.598,4.221,5.246,5.542,4.125,3.166,3.977,4.228,3.356,3.234,3.614,2.199,1.693,1.990,1.800,2.352,1.409,1.854,1.739,0.692,0.000,0.876,1.539,1.184,1.346,0.956,1.404,1.613,2.176
6.357,6.281,5.480,5.155,4.438,5.102,4.927,5.483,4.873,5.167,5.503,4.838,4.037,5.100,5.138,3.824,3.007,3.516,3.707,3.009,3.375,3.499,2.704,2.233,1.585,1.750,1.842,0.840,1.400,1.100,1.257,0.876,0.000,0.686,1.456,0.779,1.100,1.023,0.995,1.333
6.703,6.480,5.813,5.202,5.022,5.351,5.111,5.766,5.452,5.368,5.729,5.481,4.635,5.473,5.102,4.262,3.171,3.812,3.913,4.196,4.202,3.990,3.231,3.224,3.126,2.753,3.105,2.510,2.036,0.855,1.623,1.539,0.686,0.000,0.497,1.236,2.097,1.988,1.104,1.954
6.858,6.802,6.024,5.744,5.540,5.630,5.511,5.719,5.314,5.697,5.900,5.376,4.488,5.812,5.651,4.402,3.404,4.093,4.379,3.681,4.068,3.751,2.928,2.333,2.463,2.350,2.544,1.817,1.535,1.349,1.187,1.184,1.456,0.497,0.000,1.003,1.844,0.828,1.459,1.578
6.479,5.974,5.699,5.117,4.638,5.110,5.140,5.626,5.670,5.775,5.817,5.740,4.932,5.747,5.897,4.616,3.314,4.359,4.258,4.088,4.166,4.229,3.237,2.985,2.716,2.080,1.894,1.990,1.824,1.533,0.848,1.346,0.779,1.236,1.003,0.000,0.979,1.429,1.796,1.525
6.806,6.328,5.822,5.291,5.239,5.257,5.318,5.407,5.787,5.930,5.834,5.946,4.844,5.352,5.666,4.358,3.492,4.450,4.524,4.405,4.857,4.437,4.026,3.657,3.822,3.326,3.215,3.467,2.556,1.206,1.216,0.956,1.100,2.097,1.844,0.979,0.000,1.083,1.051,1.280
7.798,7.213,7.021,6.415,5.460,6.141,6.583,6.611,6.515,6.950,6.751,6.808,6.041,6.415,6.745,5.226,4.675,5.230,5.096,4.979,4.875,4.945,4.307,3.475,3.797,3.431,3.350,3.307,2.071,1.892,1.549,1.404,1.023,1.988,0.828,1.429,1.083,0.000,0.686,1.264
7.612,6.999,6.770,6.075,5.344,5.468,6.196,6.520,6.550,6.256,6.428,6.180,5.357,5.459,5.637,4.418,3.565,3.770,3.882,4.011,3.475,4.053,3.526,3.374,3.955,3.146,3.150,3.218,3.175,2.256,1.953,1.613,0.995,1.104,1.459,1.796,1.051,0.686,0.000,0.847
7.923,7.608,7.375,6.905,5.895,6.497,6.810,6.827,6.873,7.027,6.763,6.630,5.482,6.489,6.623,5.446,4.819,5.439,5.673,5.616,4.730,4.416,5.024,4.547,4.461,3.733,3.939,3.534,2.742,2.311,1.876,2.176,1.333,1.954,1.578,1.525,1.280,1.264,0.847,0.000
