0.293,0.317,0.396,0.256,0.367,0.214,0.404,0.502,0.238,0.487,0.314,1.016,0.294,0.000,0.233,0.668,0.383,0.642,0.523,0.327,0.212,0.298,0.215,0.297,0.322,0.242,0.216
0.226,0.198,0.222,0.237,0.339,0.278,0.243,0.694,0.265,0.512,0.314,0.578,0.765,0.233,0.000,0.222,0.712,0.807,0.725,0.469,0.288,0.408,0.257,0.287,0.265,0.190,0.293
0.383,0.364,0.381,0.232,0.334,0.350,0.331,0.386,0.267,0.445,0.287,0.496,0.441,0.668,0.222,0.000,0.249,1.070,0.892,0.678,0.499,0.597,0.309,0.339,0.345,0.327,0.369
0.360,0.380,0.373,0.267,0.300,0.244,0.351,0.358,0.207,0.429,0.238,0.462,0.400,0.383,0.712,0.249,0.000,0.261,1.278,0.278,0.760,0.813,0.537,0.746,0.426,0.585,0.383
0.359,0.345,0.348,0.321,0.367,0.412,0.341,0.480,0.257,0.455,0.358,0.500,0.596,0.642,0.807,1.070,0.261,0.000,0.227,1.120,0.260,0.590,0.331,0.372,0.609,0.280,0.381
0.257,0.283,0.221,0.212,0.259,0.202,0.294,0.500,0.187,0.455,0.223,0.365,0.476,0.523,0.725,0.892,1.278,0.227,0.000,0.184,0.544,1.181,0.376,0.593,0.507,0.470,0.460
0.337,0.387,0.322,0.277,0.298,0.341,0.400,0.382,0.281,0.401,0.217,0.371,0.341,0.327,0.469,0.678,0.278,1.120,0.184,0.000,0.274,0.889,0.465,0.445,0.713,0.407,0.576
0.162,0.141,0.184,0.115,0.200,0.252,0.155,0.225,0.157,0.378,0.177,0.255,0.338,0.212,0.288,0.499,0.760,0.260,0.544,0.274,0.000,0.292,0.495,0.260,0.629,0.252,0.451
0.208,0.177,0.162,0.222,0.363,0.324,0.255,0.474,0.180,0.494,0.243,0.374,0.291,0.298,0.408,0.597,0.813,0.590,1.181,0.889,0.292,0.000,0.220,1.271,0.745,0.239,0.233
0.182,0.202,0.150,0.153,0.196,0.269,0.191,0.236,0.187,0.269,0.092,0.211,0.164,0.215,0.257,0.309,0.537,0.331,0.376,0.465,0.495,0.220,0.000,0.143,0.691,0.551,0.534
0.153,0.184,0.232,0.250,0.294,0.352,0.254,0.364,0.261,0.380,0.174,0.240,0.372,0.297,0.287,0.339,0.746,0.372,0.593,0.445,0.260,1.271,0.143,0.000,0.224,1.024,0.933
0.303,0.237,0.307,0.328,0.363,0.361,0.357,0.441,0.247,0.469,0.228,0.291,0.282,0.322,0.265,0.345,0.426,0.609,0.507,0.713,0.629,0.745,0.691,0.224,0.000,0.222,1.610
0.240,0.276,0.273,0.258,0.351,0.305,0.248,0.393,0.265,0.364,0.145,0.249,0.235,0.242,0.190,0.327,0.585,0.280,0.470,0.407,0.252,0.239,0.551,1.024,0.222,0.000,0.165
0.300,0.284,0.297,0.294,0.307,0.284,0.307,0.390,0.311,0.284,0.129,0.267,0.200,0.216,0.293,0.369,0.383,0.381,0.460,0.576,0.451,0.233,0.534,0.933,1.610,0.165,0.000
