7.562,8.048,6.487,7.733,5.964,5.145,4.947,4.648,4.217,3.728,2.620,2.084,0.989,0.822,0.000,0.433,1.232,1.268,1.727,1.384,2.157,2.398,3.725,3.743,4.912,5.010,5.053,5.466,4.439,5.118,6.973,6.931,7.234,5.399,5.088,3.116,3.033
7.454,8.120,6.556,8.221,6.091,5.775,5.655,5.120,4.136,4.637,3.142,2.818,2.257,1.223,0.433,0.000,0.510,0.876,1.305,0.961,1.633,2.026,3.501,3.091,3.944,3.913,4.172,4.499,3.438,4.037,5.704,5.596,5.640,4.010,3.670,1.892,2.318
7.825,8.305,6.804,8.373,6.451,6.433,5.772,5.579,5.109,4.979,4.088,4.146,2.863,1.856,1.232,0.510,0.000,0.435,1.286,1.059,0.608,1.839,2.457,2.280,3.361,3.224,3.662,4.071,2.534,2.916,4.572,3.888,4.020,2.719,1.900,1.769,2.094
7.551,8.201,6.790,8.348,6.376,6.202,5.969,5.813,5.131,5.132,3.825,3.547,3.166,2.218,1.268,0.876,0.435,0.000,0.470,0.769,1.005,1.049,2.283,2.475,3.504,3.243,3.571,4.044,3.133,3.561,5.427,4.675,5.182,3.562,2.988,1.426,1.551
8.453,9.004,7.572,9.373,7.131,6.874,6.899,6.318,5.479,5.343,4.111,3.849,3.840,2.597,1.727,1.305,1.286,0.470,0.000,0.179,1.063,1.052,2.136,2.484,2.877,3.025,3.212,3.537,2.510,3.658,5.294,4.755,4.850,3.589,3.341,1.743,1.717
8.141,8.661,7.216,8.891,6.851,6.808,6.459,6.262,5.632,5.426,4.347,4.243,3.796,2.716,1.384,0.961,1.059,0.769,0.179,0.000,0.350,1.167,1.397,1.887,2.229,2.413,2.995,3.012,1.482,2.215,3.817,2.710,2.797,1.832,1.269,1.223,1.366
8.597,9.174,7.698,9.459,7.396,7.247,6.809,6.675,5.717,5.758,4.383,4.777,4.708,3.199,2.157,1.633,0.608,1.005,1.063,0.350,0.000,0.372,1.121,1.605,1.532,2.520,2.744,3.316,1.572,3.012,4.470,3.439,3.393,2.409,1.857,0.501,0.744
8.980,9.345,8.332,9.776,8.222,8.246,7.401,7.318,6.614,6.496,5.179,5.096,4.882,3.892,2.398,2.026,1.839,1.049,1.052,1.167,0.372,0.000,0.242,0.803,0.980,1.029,2.229,2.929,1.289,1.540,3.099,1.970,2.000,1.471,1.059,1.395,2.010
10.150,10.861,9.743,11.167,9.607,9.493,8.722,8.810,8.182,7.853,6.698,6.652,6.396,5.064,3.725,3.501,2.457,2.283,2.136,1.397,1.121,0.242,0.000,0.488,1.672,0.481,1.097,2.091,1.257,0.998,2.531,2.139,1.698,1.255,0.997,1.558,1.702
9.298,10.017,8.965,10.221,8.860,8.587,8.077,8.165,7.464,7.565,6.451,6.360,6.106,4.824,3.743,3.091,2.280,2.475,2.484,1.887,1.605,0.803,0.488,0.000,0.401,1.378,1.392,1.948,1.237,1.163,2.709,1.089,1.347,1.355,1.158,0.899,1.252
10.059,10.611,9.882,10.849,9.886,9.681,9.115,9.170,8.760,8.583,7.676,7.299,6.779,5.859,4.912,3.944,3.361,3.504,2.877,2.229,1.532,0.980,1.672,0.401,0.000,0.145,1.048,1.032,0.783,0.865,1.909,0.974,1.513,1.437,1.534,1.243,1.720
10.629,11.271,10.225,11.406,10.133,10.004,9.594,9.506,8.895,8.916,7.718,7.677,7.171,5.892,5.010,3.913,3.224,3.243,3.025,2.413,2.520,1.029,0.481,1.378,0.145,0.000,0.455,0.738,1.137,1.603,2.534,1.904,2.255,1.844,1.670,1.718,2.128
9.594,10.536,9.486,10.562,9.530,9.529,8.912,9.266,8.643,8.876,7.780,7.627,7.190,6.086,5.053,4.172,3.662,3.571,3.212,2.995,2.744,2.229,1.097,1.392,1.048,0.455,0.000,0.556,1.489,0.975,1.503,0.767,1.138,1.562,1.998,1.896,2.102
10.154,10.916,9.958,11.012,10.021,10.281,9.353,9.681,8.927,9.335,8.406,8.402,7.512,6.613,5.466,4.499,4.071,4.044,3.537,3.012,3.316,2.929,2.091,1.948,1.032,0.738,0.556,0.000,0.725,2.025,1.180,0.965,1.228,1.941,2.151,2.279,2.189
9.675,10.178,9.270,10.457,9.340,9.469,8.893,8.717,7.962,8.388,7.327,7.142,6.493,5.560,4.439,3.438,2.534,3.133,2.510,1.482,1.572,1.289,1.257,1.237,0.783,1.137,1.489,0.725,0.000,1.044,1.924,0.669,1.597,1.595,1.806,1.888,1.807
10.315,10.930,10.112,11.191,10.012,9.721,9.636,9.521,8.587,9.015,7.861,7.805,7.447,6.161,5.118,4.037,2.916,3.561,3.658,2.215,3.012,1.540,0.998,1.163,0.865,1.603,0.975,2.025,1.044,0.000,0.985,1.586,1.038,0.926,1.020,1.340,1.206
11.655,12.429,11.503,12.502,11.352,10.885,10.992,11.128,10.286,10.631,9.601,9.500,9.154,7.918,6.973,5.704,4.572,5.427,5.294,3.817,4.470,3.099,2.531,2.709,1.909,2.534,1.503,1.180,1.924,0.985,0.000,0.492,1.380,1.591,1.191,2.536,3.056
11.828,12.679,11.855,12.789,11.661,11.081,11.347,11.515,10.506,11.008,9.949,9.627,9.391,7.864,6.931,5.596,3.888,4.675,4.755,2.710,3.439,1.970,2.139,1.089,0.974,1.904,0.767,0.965,0.669,1.586,0.492,0.000,0.323,1.670,1.058,1.382,1.574
12.744,13.242,12.517,13.304,12.200,11.400,11.895,11.892,11.057,11.321,10.416,10.135,9.546,8.312,7.234,5.640,4.020,5.182,4.850,2.797,3.393,2.000,1.698,1.347,1.513,2.255,1.138,1.228,1.597,1.038,1.380,0.323,0.000,0.481,1.639,2.107,2.848
11.073,11.667,10.797,11.715,10.377,9.629,10.012,10.054,9.184,9.316,8.525,8.247,7.727,6.457,5.399,4.010,2.719,3.562,3.589,1.832,2.409,1.471,1.255,1.355,1.437,1.844,1.562,1.941,1.595,0.926,1.591,1.670,0.481,0.000,0.889,2.316,2.112
11.302,11.865,10.848,11.879,10.372,9.356,9.802,9.746,9.018,8.850,7.870,7.609,7.335,5.713,5.088,3.670,1.900,2.988,3.341,1.269,1.857,1.059,0.997,1.158,1.534,1.670,1.998,2.151,1.806,1.020,1.191,1.058,1.639,0.889,0.000,1.192,0.739
9.258,9.902,8.546,9.946,8.151,7.502,7.367,7.441,6.905,6.315,5.680,5.726,5.130,3.734,3.116,1.892,1.769,1.426,1.743,1.223,0.501,1.395,1.558,0.899,1.243,1.718,1.896,2.279,1.888,1.340,2.536,1.382,2.107,2.316,1.192,0.000,0.697
8.565,9.271,8.004,9.253,7.477,6.948,6.725,6.827,6.464,5.813,5.185,5.470,4.765,3.493,3.033,2.318,2.094,1.551,1.717,1.366,0.744,2.010,1.702,1.252,1.720,2.128,2.102,2.189,1.807,1.206,3.056,1.574,2.848,2.112,0.739,0.697,0.000
