0.144,0.275,0.132,0.192,0.259,0.292,0.371,0.400,0.421,0.154,0.402,0.531,0.351,0.712,0.876,0.940,0.200,0.000,0.227,0.776,0.413,0.235,0.653,0.664,0.243,0.344,0.416
0.321,0.281,0.248,0.231,0.193,0.322,0.155,0.363,0.188,0.314,0.204,0.690,0.345,0.274,0.432,0.422,0.993,0.227,0.000,0.244,0.966,0.775,0.297,0.447,0.474,0.302,0.413
0.191,0.169,0.131,0.181,0.180,0.205,0.278,0.260,0.283,0.236,0.298,0.251,0.228,0.263,0.566,0.436,0.492,0.776,0.244,0.000,0.130,0.695,0.938,0.836,0.696,0.329,0.388
0.208,0.335,0.183,0.237,0.176,0.252,0.212,0.304,0.206,0.247,0.161,0.285,0.228,0.409,0.526,0.370,0.541,0.413,0.966,0.130,0.000,0.121,1.129,0.789,0.393,0.671,0.881
0.246,0.290,0.145,0.183,0.168,0.186,0.137,0.186,0.209,0.199,0.223,0.426,0.188,0.266,0.657,0.380,0.459,0.235,0.775,0.695,0.121,0.000,0.277,1.031,0.485,0.366,0.431
0.245,0.386,0.269,0.307,0.242,0.244,0.239,0.253,0.239,0.256,0.179,0.336,0.252,0.384,0.196,0.339,0.463,0.653,0.297,0.938,1.129,0.277,0.000,0.163,1.337,0.348,0.711
0.241,0.299,0.150,0.252,0.198,0.265,0.161,0.304,0.247,0.227,0.138,0.434,0.288,0.211,0.297,0.290,0.379,0.664,0.447,0.836,0.789,1.031,0.163,0.000,0.143,0.740,1.857
0.205,0.286,0.162,0.158,0.290,0.194,0.262,0.181,0.267,0.189,0.185,0.307,0.161,0.202,0.391,0.353,0.366,0.243,0.474,0.696,0.393,0.485,1.337,0.143,0.000,0.188,1.202
0.242,0.227,0.153,0.185,0.237,0.149,0.171,0.253,0.216,0.155,0.172,0.329,0.127,0.235,0.279,0.169,0.156,0.344,0.302,0.329,0.671,0.366,0.348,0.740,0.188,0.000,0.266
0.287,0.203,0.100,0.161,0.197,0.232,0.246,0.285,0.288,0.326,0.284,0.194,0.158,0.418,0.443,0.334,0.324,0.416,0.413,0.388,0.881,0.431,0.711,1.857,1.202,0.266,0.000
