2.539,2.751,2.641,2.752,3.215,1.658,1.897,1.096,1.136,1.847,0.729,0.000,0.773,2.069,1.062,1.426,1.209,1.526,1.648,2.094,1.977,1.287,1.530,2.373,2.647,1.979,2.379,2.172
3.204,2.437,3.451,2.905,2.335,1.777,1.956,1.586,1.053,1.004,1.033,0.773,0.000,0.787,1.670,1.922,1.636,2.578,2.000,1.914,2.169,2.275,2.292,2.932,3.169,2.181,2.493,2.614
2.525,2.316,3.033,2.756,2.926,1.403,1.700,1.636,1.488,1.127,0.395,2.069,0.787,0.000,0.755,1.520,2.025,2.266,1.976,1.414,2.031,1.815,2.293,1.571,2.284,1.393,2.038,1.607
2.528,1.716,3.248,2.772,3.712,2.171,2.297,2.216,1.627,1.918,1.824,1.062,1.670,0.755,0.000,0.886,2.224,1.659,1.806,1.183,1.504,1.724,2.506,1.651,2.321,2.283,1.890,1.830
2.579,1.784,3.228,2.772,3.099,2.258,1.472,1.617,1.321,1.641,1.828,1.426,1.922,1.520,0.886,0.000,0.463,2.048,0.780,1.606,1.039,1.798,2.016,1.957,1.795,1.422,1.548,1.545
3.387,2.761,4.456,3.481,4.257,3.033,3.073,2.500,1.637,2.252,2.212,1.209,1.636,2.025,2.224,0.463,0.000,1.174,1.743,1.224,1.307,1.555,1.882,1.913,1.806,2.054,1.297,1.659
2.949,2.118,3.708,2.657,3.269,2.309,2.450,2.276,1.881,2.341,1.958,1.526,2.578,2.266,1.659,2.048,1.174,0.000,1.262,1.593,0.795,1.839,2.545,2.380,2.339,2.230,1.989,2.243
3.195,2.497,3.720,2.694,2.856,2.747,2.405,2.448,1.530,2.000,1.145,1.648,2.000,1.976,1.806,0.780,1.743,1.262,0.000,0.973,1.965,1.284,1.445,1.816,1.501,1.394,0.737,1.103
2.686,2.348,3.063,2.543,2.679,2.018,2.608,2.542,2.663,2.477,2.572,2.094,1.914,1.414,1.183,1.606,1.224,1.593,0.973,0.000,0.908,1.896,1.248,0.940,1.300,1.955,1.552,0.922
3.107,2.248,4.094,2.555,2.371,1.724,1.868,1.771,1.873,1.589,1.945,1.977,2.169,2.031,1.504,1.039,1.307,0.795,1.965,0.908,0.000,0.797,1.506,1.922,1.140,1.769,1.472,1.736
3.116,2.376,3.713,2.748,3.094,2.495,1.961,2.210,2.654,1.833,2.664,1.287,2.275,1.815,1.724,1.798,1.555,1.839,1.284,1.896,0.797,0.000,0.436,1.850,0.689,0.756,1.626,1.611
2.646,2.171,2.772,2.262,2.677,1.921,1.223,1.941,2.501,1.524,1.614,1.530,2.292,2.293,2.506,2.016,1.882,2.545,1.445,1.248,1.506,0.436,0.000,0.598,1.911,1.433,0.946,1.580
2.746,3.065,3.136,2.239,2.384,1.995,2.189,2.657,2.857,1.678,2.000,2.373,2.932,1.571,1.651,1.957,1.913,2.380,1.816,0.940,1.922,1.850,0.598,0.000,0.598,1.616,1.324,1.618
1.853,2.263,2.460,2.066,2.401,1.849,2.006,2.144,2.505,2.018,1.891,2.647,3.169,2.284,2.321,1.795,1.806,2.339,1.501,1.300,1.140,0.689,1.911,0.598,0.000,0.449,2.037,1.241
3.319,1.872,3.348,2.407,2.521,2.472,1.295,2.078,2.170,1.516,2.348,1.979,2.181,1.393,2.283,1.422,2.054,2.230,1.394,1.955,1.769,0.756,1.433,1.616,0.449,0.000,1.017,1.948
2.854,2.447,3.737,3.165,3.569,2.586,2.260,2.286,2.768,2.399,3.108,2.379,2.493,2.038,1.890,1.548,1.297,1.989,0.737,1.552,1.472,1.626,0.946,1.324,2.037,1.017,0.000,0.547
3.951,2.943,4.310,3.122,3.596,3.094,2.182,2.583,3.172,2.319,3.488,2.172,2.614,1.607,1.830,1.545,1.659,2.243,1.103,0.922,1.736,1.611,1.580,1.618,1.241,1.948,0.547,0.000
