0.297,0.282,0.304,0.148,0.241,0.189,0.222,0.226,0.206,0.428,0.484,0.269,0.159,0.426,0.263,0.455,0.283,0.815,0.211,0.000,0.425,0.429,0.699,0.444,0.395,0.119,0.195,0.372,0.446,0.455,0.483,0.418,0.300,0.393,0.181,0.335,0.365
0.156,0.131,0.165,0.111,0.159,0.135,0.123,0.163,0.079,0.165,0.094,0.143,0.247,0.095,0.303,0.162,0.187,0.318,0.413,0.425,0.000,0.192,0.597,0.169,0.087,0.110,0.089,0.277,0.257,0.193,0.226,0.282,0.120,0.221,0.115,0.116,0.126
0.104,0.151,0.215,0.101,0.184,0.128,0.200,0.172,0.090,0.241,0.194,0.224,0.166,0.261,0.254,0.364,0.281,0.465,0.418,0.429,0.192,0.000,0.417,0.528,0.238,0.349,0.136,0.253,0.473,0.215,0.403,0.257,0.203,0.105,0.365,0.405,0.368
0.148,0.227,0.275,0.216,0.253,0.199,0.316,0.427,0.187,0.470,0.514,0.375,0.287,0.355,0.266,0.402,0.414,0.554,0.374,0.699,0.597,0.417,0.000,0.235,1.346,0.601,0.399,0.561,0.736,0.699,0.665,0.362,0.162,0.326,0.258,0.297,0.305
0.252,0.269,0.304,0.158,0.279,0.162,0.165,0.244,0.147,0.208,0.211,0.165,0.139,0.205,0.116,0.237,0.329,0.533,0.264,0.444,0.169,0.528,0.235,0.000,0.140,0.488,0.484,0.493,0.610,0.513,0.460,0.356,0.255,0.230,0.192,0.118,0.156
0.262,0.261,0.303,0.200,0.262,0.202,0.188,0.217,0.126,0.291,0.229,0.225,0.234,0.206,0.322,0.258,0.187,0.295,0.431,0.395,0.087,0.238,1.346,0.140,0.000,0.319,0.468,0.959,0.632,0.437,0.560,0.650,0.192,0.361,0.143,0.284,0.199
0.163,0.193,0.281,0.130,0.231,0.147,0.210,0.211,0.145,0.246,0.189,0.160,0.183,0.237,0.210,0.292,0.301,0.475,0.125,0.119,0.110,0.349,0.601,0.488,0.319,0.000,0.101,0.364,0.368,0.298,0.357,0.348,0.160,0.192,0.152,0.172,0.101
0.117,0.151,0.200,0.113,0.154,0.102,0.160,0.155,0.100,0.167,0.158,0.143,0.161,0.109,0.120,0.195,0.164,0.245,0.204,0.195,0.089,0.136,0.399,0.484,0.468,0.101,0.000,0.200,1.035,0.851,0.807,0.337,0.264,0.245,0.305,0.362,0.223
0.156,0.235,0.254,0.157,0.269,0.081,0.172,0.312,0.125,0.259,0.271,0.210,0.176,0.273,0.134,0.249,0.263,0.467,0.287,0.372,0.277,0.253,0.561,0.493,0.959,0.364,0.200,0.000,0.217,0.861,0.513,0.295,0.290,0.379,0.268,0.241,0.202
0.304,0.422,0.399,0.277,0.386,0.164,0.159,0.336,0.228,0.290,0.289,0.297,0.228,0.279,0.133,0.330,0.303,0.533,0.234,0.446,0.257,0.473,0.736,0.610,0.632,0.368,1.035,0.217,0.000,0.363,0.207,0.414,0.478,0.374,0.508,0.539,0.378
0.242,0.312,0.285,0.214,0.292,0.221,0.184,0.323,0.243,0.463,0.466,0.322,0.309,0.314,0.218,0.363,0.242,0.320,0.288,0.455,0.193,0.215,0.699,0.513,0.437,0.298,0.851,0.861,0.363,0.000,0.345,1.591,0.911,1.353,0.522,0.292,0.201
0.415,0.517,0.468,0.281,0.393,0.184,0.124,0.298,0.218,0.370,0.362,0.291,0.267,0.290,0.159,0.341,0.311,0.479,0.238,0.483,0.226,0.403,0.665,0.460,0.560,0.357,0.807,0.513,0.207,0.345,0.000,0.165,1.157,0.731,0.617,0.548,0.418
0.331,0.429,0.403,0.321,0.376,0.202,0.306,0.381,0.267,0.248,0.209,0.335,0.342,0.231,0.318,0.376,0.215,0.352,0.412,0.418,0.282,0.257,0.362,0.356,0.650,0.348,0.337,0.295,0.414,1.591,0.165,0.000,0.263,0.357,0.209,0.226,0.161
0.222,0.228,0.271,0.136,0.251,0.184,0.155,0.317,0.178,0.305,0.290,0.226,0.270,0.228,0.211,0.330,0.148,0.262,0.243,0.300,0.120,0.203,0.162,0.255,0.192,0.160,0.264,0.290,0.478,0.911,1.157,0.263,0.000,0.157,0.272,0.194,0.164
0.240,0.301,0.319,0.165,0.280,0.186,0.181,0.343,0.195,0.318,0.244,0.276,0.343,0.260,0.270,0.424,0.179,0.288,0.340,0.393,0.221,0.105,0.326,0.230,0.361,0.192,0.245,0.379,0.374,1.353,0.731,0.357,0.157,0.000,0.269,0.487,0.186
0.318,0.239,0.313,0.172,0.258,0.265,0.173,0.252,0.189,0.319,0.279,0.233,0.377,0.205,0.214,0.406,0.143,0.330,0.213,0.181,0.115,0.365,0.258,0.192,0.143,0.152,0.305,0.268,0.508,0.522,0.617,0.209,0.272,0.269,0.000,0.204,0.189
0.285,0.233,0.262,0.149,0.208,0.212,0.118,0.252,0.210,0.305,0.282,0.249,0.417,0.151,0.224,0.386,0.142,0.285,0.244,0.335,0.116,0.405,0.297,0.118,0.284,0.172,0.362,0.241,0.539,0.292,0.548,0.226,0.194,0.487,0.204,0.000,0.040
0.225,0.198,0.223,0.120,0.182,0.165,0.075,0.265,0.186,0.338,0.298,0.228,0.432,0.189,0.240,0.469,0.152,0.368,0.271,0.365,0.126,0.368,0.305,0.156,0.199,0.101,0.223,0.202,0.378,0.201,0.418,0.161,0.164,0.186,0.189,0.040,0.000
