0.485,0.779,0.582,0.695,0.648,1.054,0.887,1.074,0.685,0.607,1.116,0.618,0.134,0.000,0.179,0.310,0.436,0.629,0.976,0.658,0.288,0.636,0.501,0.487,0.580,0.594,0.602
0.649,0.791,0.580,0.687,0.678,0.915,0.779,1.040,0.777,0.863,1.093,0.560,0.591,0.179,0.000,0.166,0.475,0.710,0.846,0.519,0.674,0.655,0.596,0.661,0.665,0.458,0.520
0.471,0.721,0.528,0.584,0.627,0.813,0.852,0.871,0.523,0.851,1.063,0.589,0.403,0.310,0.166,0.000,0.112,0.909,0.823,0.567,0.633,0.719,0.553,0.706,0.776,0.570,0.491
0.410,0.588,0.308,0.394,0.419,0.583,0.488,0.513,0.386,0.368,0.546,0.685,0.506,0.436,0.475,0.112,0.000,0.398,1.489,0.802,0.426,0.661,0.828,0.553,0.392,0.469,0.276
0.506,0.621,0.601,0.864,0.429,0.950,0.509,0.650,0.511,0.412,0.435,0.830,0.793,0.629,0.710,0.909,0.398,0.000,0.417,1.065,0.580,0.765,0.972,0.797,0.761,0.499,0.374
0.754,0.668,0.654,0.910,0.647,1.122,0.947,1.008,0.684,0.764,0.663,1.114,0.890,0.976,0.846,0.823,1.489,0.417,0.000,0.279,1.092,0.934,1.192,0.808,1.065,0.528,0.517
0.770,0.529,0.319,0.571,0.319,0.684,0.930,0.764,0.540,0.369,0.318,0.726,0.656,0.658,0.519,0.567,0.802,1.065,0.279,0.000,0.185,1.536,0.518,1.139,2.047,1.653,1.110
0.554,0.832,0.340,0.688,0.582,0.696,1.055,0.704,0.506,0.562,0.588,0.438,0.366,0.288,0.674,0.633,0.426,0.580,1.092,0.185,0.000,0.131,1.711,1.163,1.684,0.905,1.334
0.515,0.684,0.619,0.826,0.571,0.854,0.654,0.999,0.699,0.576,0.556,0.864,0.787,0.636,0.655,0.719,0.661,0.765,0.934,1.536,0.131,0.000,0.219,1.342,2.152,1.648,1.396
0.625,0.698,0.436,0.591,0.612,0.780,1.221,0.720,0.756,0.612,0.708,0.483,0.518,0.501,0.596,0.553,0.828,0.972,1.192,0.518,1.711,0.219,0.000,0.229,1.559,0.931,1.082
0.620,0.762,0.673,0.718,0.400,0.759,0.908,0.579,0.572,0.284,0.377,0.917,0.780,0.487,0.661,0.706,0.553,0.797,0.808,1.139,1.163,1.342,0.229,0.000,0.182,1.137,1.489
0.838,0.874,0.688,0.660,0.447,0.802,0.601,0.726,0.462,0.479,0.522,0.999,0.795,0.580,0.665,0.776,0.392,0.761,1.065,2.047,1.684,2.152,1.559,0.182,0.000,0.324,1.666
0.752,0.814,0.762,0.757,0.374,0.844,0.764,0.627,0.491,0.335,0.418,0.840,0.699,0.594,0.458,0.570,0.469,0.499,0.528,1.653,0.905,1.648,0.931,1.137,0.324,0.000,0.289
0.856,0.787,0.653,0.664,0.527,0.833,0.939,0.410,0.528,0.419,0.448,0.799,0.672,0.602,0.520,0.491,0.276,0.374,0.517,1.110,1.334,1.396,1.082,1.489,1.666,0.289,0.000
