0.829,0.778,0.790,0.528,0.872,0.912,0.665,0.706,0.526,0.393,0.814,0.343,0.477,0.422,0.675,0.181,0.000,0.130,1.519,0.284,0.196,0.430,0.784,0.326,0.381,0.835,0.250,0.407,0.375,0.358,0.465,0.474,0.748,0.490,0.273,0.488,0.389
0.725,0.668,0.670,0.481,0.715,0.736,0.456,0.691,0.594,0.509,0.639,0.477,0.546,0.317,0.613,0.616,0.130,0.000,0.208,0.919,0.703,0.581,0.541,0.282,0.527,0.770,0.252,0.565,0.369,0.510,0.389,0.231,0.689,0.597,0.671,0.896,1.014
0.672,0.686,0.689,0.311,0.708,0.549,0.329,0.580,0.570,0.554,0.415,0.563,0.656,0.902,0.721,0.794,1.519,0.208,0.000,0.250,0.806,1.188,0.960,0.261,0.789,1.090,0.645,0.724,0.460,0.673,0.906,0.623,1.136,0.940,1.358,1.360,1.591
0.855,0.831,0.831,0.448,0.832,0.852,0.494,0.667,0.589,0.384,0.575,0.465,0.442,0.464,0.519,0.389,0.284,0.919,0.250,0.000,0.349,1.053,0.837,0.411,0.471,0.672,0.298,0.583,0.582,0.490,0.682,0.491,0.707,0.434,0.543,0.550,0.608
0.364,0.324,0.282,0.158,0.456,0.512,0.386,0.589,0.400,0.239,0.707,0.401,0.419,0.145,0.783,0.447,0.196,0.703,0.806,0.349,0.000,0.223,0.536,0.444,0.361,1.121,0.503,0.455,0.413,0.519,0.507,0.461,0.698,0.505,0.299,0.281,0.684
0.513,0.629,0.577,0.286,0.684,0.687,0.342,0.549,0.588,0.404,0.605,0.528,0.717,0.406,0.552,0.500,0.430,0.581,1.188,1.053,0.223,0.000,0.360,0.499,0.341,0.827,0.211,0.529,0.425,0.596,0.563,0.254,0.349,0.501,0.934,0.863,1.259
0.774,0.735,0.744,0.574,0.759,0.813,0.380,0.482,0.675,0.468,0.511,0.475,0.486,0.537,0.390,0.431,0.784,0.541,0.960,0.837,0.536,0.360,0.000,0.214,0.941,0.674,0.549,0.527,0.670,0.906,0.590,0.408,0.591,0.554,1.277,1.070,1.582
0.549,0.544,0.507,0.287,0.578,0.715,0.409,0.450,0.481,0.224,0.562,0.331,0.396,0.252,0.444,0.209,0.326,0.282,0.261,0.411,0.444,0.499,0.214,0.000,0.373,1.135,0.259,0.557,0.492,0.649,0.398,0.326,0.482,0.303,0.493,0.353,0.978
0.673,0.729,0.688,0.425,0.753,0.676,0.295,0.565,0.374,0.256,0.604,0.372,0.434,0.251,0.461,0.245,0.381,0.527,0.789,0.471,0.361,0.341,0.941,0.373,0.000,0.319,0.719,0.805,0.665,0.955,1.066,0.956,0.985,1.536,2.175,1.649,1.724
1.343,1.351,1.289,0.970,1.285,1.105,0.917,1.098,1.029,0.864,0.994,1.017,1.013,0.865,0.996,0.857,0.835,0.770,1.090,0.672,1.121,0.827,0.674,1.135,0.319,0.000,0.193,1.430,2.054,1.979,1.886,1.970,2.463,2.771,3.050,1.989,1.749
0.537,0.597,0.573,0.260,0.606,0.750,0.375,0.547,0.557,0.298,0.614,0.439,0.496,0.228,0.239,0.294,0.250,0.252,0.645,0.298,0.503,0.211,0.549,0.259,0.719,0.193,0.000,0.229,0.848,1.830,0.959,0.783,1.071,0.942,1.215,0.695,1.055
0.509,0.552,0.553,0.276,0.622,0.716,0.452,0.637,0.518,0.329,0.734,0.428,0.591,0.315,0.514,0.259,0.407,0.565,0.724,0.583,0.455,0.529,0.527,0.557,0.805,1.430,0.229,0.000,0.689,1.693,1.184,0.693,0.545,1.812,2.041,1.553,1.496
0.669,0.681,0.651,0.496,0.566,0.831,0.535,0.562,0.468,0.303,0.680,0.316,0.312,0.314,0.397,0.175,0.375,0.369,0.460,0.582,0.413,0.425,0.670,0.492,0.665,2.054,0.848,0.689,0.000,0.690,0.622,0.670,0.724,1.276,1.735,1.879,1.489
0.681,0.601,0.640,0.386,0.744,0.850,0.692,0.724,0.594,0.302,0.996,0.397,0.403,0.481,0.388,0.224,0.358,0.510,0.673,0.490,0.519,0.596,0.906,0.649,0.955,1.979,1.830,1.693,0.690,0.000,0.270,1.087,0.917,1.051,1.214,1.538,1.300
0.687,0.600,0.590,0.319,0.727,0.754,0.623,0.769,0.576,0.434,0.922,0.476,0.573,0.404,0.247,0.404,0.465,0.389,0.906,0.682,0.507,0.563,0.590,0.398,1.066,1.886,0.959,1.184,0.622,0.270,0.000,0.254,2.224,2.102,1.987,1.584,1.418
0.572,0.355,0.405,0.379,0.528,0.660,0.494,0.520,0.361,0.217,0.625,0.355,0.403,0.212,0.518,0.396,0.474,0.231,0.623,0.491,0.461,0.254,0.408,0.326,0.956,1.970,0.783,0.693,0.670,1.087,0.254,0.000,0.161,1.025,0.812,0.658,0.985
0.432,0.233,0.302,0.447,0.221,0.655,0.463,0.311,0.386,0.624,0.515,0.427,0.701,0.635,1.101,0.614,0.748,0.689,1.136,0.707,0.698,0.349,0.591,0.482,0.985,2.463,1.071,0.545,0.724,0.917,2.224,0.161,0.000,0.476,0.614,0.736,0.939
0.848,0.684,0.739,0.681,0.721,1.112,0.898,0.923,0.624,0.611,1.070,0.521,0.788,0.640,0.935,0.452,0.490,0.597,0.940,0.434,0.505,0.501,0.554,0.303,1.536,2.771,0.942,1.812,1.276,1.051,2.102,1.025,0.476,0.000,0.220,0.767,0.643
0.610,0.388,0.526,0.519,0.511,0.866,0.597,0.534,0.368,0.496,0.846,0.284,0.740,0.293,1.115,0.447,0.273,0.671,1.358,0.543,0.299,0.934,1.277,0.493,2.175,3.050,1.215,2.041,1.735,1.214,1.987,0.812,0.614,0.220,0.000,0.298,0.434
0.430,0.474,0.497,0.380,0.620,1.014,0.861,0.882,0.678,0.699,1.314,0.526,1.086,0.681,1.221,0.269,0.488,0.896,1.360,0.550,0.281,0.863,1.070,0.353,1.649,1.989,0.695,1.553,1.879,1.538,1.584,0.658,0.736,0.767,0.298,0.000,0.239
1.028,0.968,1.029,0.876,1.045,1.342,1.073,1.021,0.866,0.827,1.383,0.654,1.146,0.683,1.213,0.257,0.389,1.014,1.591,0.608,0.684,1.259,1.582,0.978,1.724,1.749,1.055,1.496,1.489,1.300,1.418,0.985,0.939,0.643,0.434,0.239,0.000
